# frame  R_idx  L_idx   Re    Re2
923 19 32 13.429820 180.360070
924 19 32 13.247886 175.506484
925 19 32 13.492049 182.035384
926 19 32 11.425893 130.551029
927 19 32 11.685735 136.556409
928 19 32 9.473662 89.750270
929 19 32 9.480149 89.873225
930 19 32 11.048340 122.065825
931 19 32 11.395289 129.852616
932 19 32 10.827714 117.239400
933 19 32 10.942658 119.741769
934 19 32 10.689500 114.265400
935 19 32 12.867995 165.585290
936 19 32 12.223069 149.403425
937 19 32 11.245785 126.467681
938 19 32 12.622175 159.319296
939 19 32 12.920892 166.949457
940 19 32 11.954408 142.907865
941 19 32 12.785088 163.458473
942 19 32 12.661281 160.308045
943 19 32 13.351125 178.252526
944 3 4 12.115098 146.775606
944 19 32 13.652466 186.389841
945 3 4 11.887863 141.321289
945 19 32 12.425069 154.382337
946 3 4 12.911985 166.719352
946 19 32 14.398857 207.327089
947 3 4 12.002691 144.064581
947 19 32 12.374524 153.128834
948 3 4 12.230984 149.596964
948 19 32 12.708579 161.507969
949 3 4 11.537984 133.125069
949 19 32 12.089742 146.161860
950 3 4 10.305774 106.208980
950 19 32 12.382449 153.325050
951 3 4 12.018786 144.451216
951 19 32 12.529323 156.983944
952 3 4 11.882291 141.188850
952 19 32 13.521628 182.834429
953 19 32 11.968680 143.249300
954 19 32 11.101591 123.245321
955 19 32 12.158214 147.822169
956 19 32 11.038454 121.847465
957 19 32 11.399344 129.945053
958 19 32 11.714568 137.231101
966 2 33 11.192419 125.270234
967 2 33 10.823925 117.157362
967 3 4 13.338961 177.927884
968 2 33 11.950378 142.811525
968 3 4 13.006935 169.180366
968 19 32 12.193821 148.689269
969 2 33 11.969248 143.262909
969 19 32 13.017438 169.453697
970 2 33 12.121895 146.940331
970 19 32 12.413367 154.091684
971 2 33 11.627276 135.193553
971 19 32 12.700250 161.296350
972 2 33 12.801065 163.867275
972 19 32 12.145717 147.518445
973 2 33 12.782218 163.385089
973 19 32 12.275835 150.696125
974 2 33 12.492404 156.060169
974 19 32 11.773374 138.612337
975 19 32 12.151926 147.669297
976 19 32 11.205475 125.562669
977 19 32 12.834729 164.730265
978 19 32 11.740640 137.842621
979 19 32 12.683030 160.859241
980 19 32 11.940705 142.580437
981 2 33 10.937354 119.625705
981 19 32 12.327369 151.964030
982 2 33 12.142005 147.428280
982 19 32 12.962030 168.014217
983 2 33 11.532717 133.003565
984 2 33 13.513498 182.614626
985 2 33 12.420383 154.265909
986 2 33 13.468795 181.408437
987 2 33 13.118282 172.089320
988 2 33 13.450063 180.904206
989 2 33 12.179522 148.340748
990 2 33 13.913726 193.591785
991 2 33 12.744015 162.409929
992 2 33 12.791181 163.614318
993 2 33 11.691666 136.695047
994 2 33 12.288933 151.017886
995 2 33 12.884067 165.999190
996 2 33 11.282420 127.293000
997 2 33 12.847254 165.051930
998 2 33 10.725547 115.037361
999 2 33 13.056780 170.479495
