-0.7000	-0.9300	-0.4376	1.2435
0.1600	-0.9900	-1.0708	1.4671
-0.9100	0.0300	-1.1607	1.4752
-0.3300	0.7900	-0.3872	0.9396
0.9900	0.0700	-0.6470	1.1847
-0.7900	-0.6900	-0.9689	1.4279
-0.1200	-0.0400	-1.2825	1.2887
0.8600	-0.8900	-0.7170	1.4303
-0.0800	0.3700	-1.4260	1.4754
0.0000	-1.0200	-1.1280	1.5208
-0.6200	-0.7300	-0.8132	1.2564
1.1900	0.1900	-0.5920	1.3426
-0.2900	0.2500	-1.1254	1.1887
-0.6100	-1.4100	-0.4140	1.5911
-0.1400	0.5200	-0.8411	0.9987
0.8700	-0.3500	-0.7535	1.2030
-0.7100	1.0800	-0.7030	1.4713
-0.9900	0.5700	-0.9771	1.5032
-1.1700	-0.0600	-0.5738	1.3045
-0.8100	-0.5900	-0.6490	1.1939
-0.2600	-0.6100	-1.2615	1.4252
-0.2100	-0.9100	-1.1581	1.4877
-0.9300	-0.2700	-0.5100	1.0945
-1.0400	0.4300	-0.4430	1.2094
-0.8500	-0.5700	-0.7190	1.2507
-0.2400	-0.9100	-0.5470	1.0885
-1.1100	-0.5700	-0.3160	1.2872
-0.3500	-1.4100	-0.5469	1.5523
0.9200	-0.1000	-0.9480	1.3248
0.8600	-0.9200	0.2610	1.2861
0.9500	-1.1100	-0.1530	1.4690
0.9500	-0.2200	-1.0530	1.4352
0.4600	-1.3700	-0.3300	1.4824
-0.1000	-0.4600	-1.3095	1.3915
0.7300	-0.9700	-0.5360	1.3271
-0.1000	-0.8500	-0.6680	1.0857
-0.8400	-0.2200	-0.9974	1.3224
-0.9200	0.6200	-0.8189	1.3789
-0.9400	-0.1500	-0.8027	1.2452
-1.0300	0.5000	-0.6130	1.2987
0.3700	-0.7300	-1.0900	1.3630
-0.8800	-0.5500	-0.3690	1.1014
-0.9100	-0.7700	-0.6230	1.3450
0.3000	-0.7600	-1.0290	1.3139
0.4300	-1.1700	-0.5030	1.3442
-0.0300	-0.8000	-0.7220	1.0780
0.1900	-0.4100	-1.3510	1.4246
0.6600	-0.1000	-1.2630	1.4286
0.5400	-0.7500	-0.6400	1.1241
0.4100	-0.7900	-0.7280	1.1499
0.5300	-0.2700	-1.0490	1.2059
1.1500	-0.4600	-0.4570	1.3202
0.8600	-0.4600	-0.4450	1.0720
0.6400	-0.0200	-0.7590	0.9930
0.8900	0.1200	-1.0140	1.3545
0.6500	0.9500	-0.4940	1.2526
0.4800	-0.7300	-1.1170	1.4181
0.3200	-0.8000	-1.1500	1.4370
0.9600	-0.5500	-0.7090	1.3141
-0.4200	-1.0000	-0.7930	1.3436
0.0900	0.9400	-0.2020	0.9657
-0.2900	-0.6600	-0.9150	1.1649
0.9400	0.3900	-0.8020	1.2957
-1.2000	0.2500	-0.7450	1.4344
-0.6700	-0.1300	-0.7450	1.0104
-1.0000	-0.6400	-0.1860	1.2017
-0.0100	-0.9600	-1.1356	1.4870
-0.4000	1.1300	0.3160	1.2397
-0.1300	-0.4900	-1.2691	1.3666
-0.7300	0.7000	0.2200	1.0350
0.3000	-0.6800	-0.8080	1.0978
-0.5300	1.0000	-0.1570	1.1426
1.1300	-0.0400	-0.4700	1.2245
-0.8600	1.1400	-0.2563	1.4508
0.9200	0.5900	-0.6740	1.2840
-0.9500	0.9600	-0.0342	1.3510
0.2200	0.5900	-0.8381	1.0483
0.0000	1.1900	-0.3324	1.2356
1.1100	0.7500	-0.3750	1.3911
-1.2300	0.3700	-0.7608	1.4929
0.9000	-0.0800	-0.9960	1.3448
-0.8800	0.8600	-0.7504	1.4412
0.5400	-0.5700	-0.8720	1.1734
-0.5300	0.6400	0.9033	1.2274
1.0200	0.2300	-0.6004	1.2057
-1.1400	-0.1800	-0.4439	1.2366
0.9200	0.3400	-0.6270	1.1641
-0.7300	0.4800	-1.0441	1.3614
1.1200	0.1000	-0.2320	1.1481
-0.9900	-0.0800	-0.7950	1.2722
0.8900	0.1400	-0.7605	1.1790
-0.5400	0.3900	-0.8039	1.0440
0.4400	0.3400	-1.2700	1.3864
-0.4600	-0.2900	-0.8674	1.0237
1.2300	-0.1300	-0.4845	1.3284
-0.3600	0.5300	-0.8710	1.0813
0.7600	0.9200	-0.7880	1.4300
-0.9900	0.2500	-0.5757	1.1722
0.8900	0.3700	-0.5940	1.1322
-0.8800	0.4100	-0.8500	1.2903
0.7300	-1.0000	-0.4760	1.3265
-0.2400	0.2200	-1.1901	1.2338
0.8300	0.2200	-1.2269	1.4975
-1.0400	-0.3300	-0.9430	1.4421
-0.3800	-0.2400	-1.4019	1.4722
-0.1800	-0.9500	-1.0720	1.4436
0.1500	-1.2900	-0.4540	1.3758
-0.4900	-0.1200	-1.2730	1.3693
1.2200	-0.0500	-0.3910	1.2821
-0.8400	-0.5500	-1.0406	1.4460
0.5500	0.1100	-1.2110	1.3346
-0.7400	0.8600	-0.7717	1.3721
-0.3700	-0.3300	-0.9022	1.0294
-0.9900	0.2400	-0.8967	1.3571
1.1700	0.2700	-0.5903	1.3380
-0.7100	-0.1200	-1.0470	1.2707
0.6000	0.6800	-0.4515	1.0130
-0.8600	-0.4500	-0.3093	1.0187
0.7600	-0.0500	-1.1260	1.3594
-0.8100	-0.6800	0.4797	1.1613
0.1200	-1.1700	-0.8818	1.4700
-0.9800	-0.7900	-0.4151	1.3254
1.3800	-0.2500	0.0120	1.4025
-1.0300	-0.7500	-0.1560	1.2836
1.3600	-0.0800	-0.2974	1.3944
-0.7600	-1.1700	-0.3786	1.4456
0.9500	-0.3700	-1.0170	1.4400
