# frame	protein_index	rx	ry	rz	r
104	32	2.050000	-1.210000	-5.024600	5.559964
104	40	-1.250000	0.470000	-2.786700	3.090161
104	1	3.390000	4.040000	-3.913000	6.566983
104	31	-2.240000	-0.450000	-2.237000	3.197541
104	33	4.130000	3.020000	-2.725500	5.797038
105	24	-2.090000	-1.230000	-5.738000	6.229418
105	32	-1.850000	0.140000	-4.183400	4.576345
105	40	0.450000	3.400000	-2.392300	4.181579
105	1	3.661000	0.140000	-4.144000	5.531298
105	31	-0.730000	1.820000	-4.299000	4.725114
105	33	1.720000	2.900000	-3.777300	5.063240
106	32	-3.540000	2.260000	-3.905500	5.735166
106	38	1.400000	-0.060000	-4.005000	4.243068
106	40	0.710000	2.300000	-2.544200	3.502435
106	31	-1.740000	1.320000	-4.182000	4.717958
106	33	0.320000	3.790000	-3.188000	4.962846
106	39	-1.000000	-0.420000	-2.983000	3.174065
107	32	-2.070000	-1.010000	-2.314000	3.264904
107	38	0.300000	3.320000	-2.280000	4.038663
107	40	-1.590000	-1.770000	-3.331900	4.094210
107	31	-2.210000	-4.630000	-1.693000	5.402522
107	33	2.950000	-1.040000	-4.234000	5.264110
107	39	-2.860000	2.170000	-3.531000	5.035520
108	32	-1.540000	-1.920000	-2.828000	3.749078
108	38	2.970000	2.630000	-2.535400	4.708084
108	40	1.840000	3.860000	-2.873000	5.151634
108	31	-0.300000	1.100000	-3.728000	3.898459
108	33	-1.680000	1.630000	-4.775000	5.317887
108	39	-1.080000	-0.100000	-4.158000	4.297134
109	32	0.210000	-3.600000	-4.904380	6.087450
109	38	1.780000	3.140000	-3.664000	5.143238
109	40	-0.370000	1.450000	-3.303400	3.626548
109	31	-2.510000	-3.160000	-2.937000	4.991159
109	33	-0.360000	2.130000	-3.480300	4.096216
109	39	-1.160000	3.030000	-2.779000	4.271925
110	32	1.410000	-1.900000	-4.173100	4.797172
110	38	3.310000	1.730000	-2.824000	4.682305
110	40	3.330000	1.190000	-3.211700	4.777030
110	31	-0.300000	-2.990000	-2.769000	4.086253
110	33	0.390000	1.450000	-5.596200	5.794140
110	39	-0.990000	0.610000	-2.690000	2.930580
111	32	0.820000	-0.480000	-6.479000	6.548301
111	38	0.930000	-1.170000	-2.602000	3.000701
111	40	2.420000	0.480000	-1.804200	3.056458
111	31	1.150000	-2.570000	-4.891300	5.643777
111	33	1.750000	2.260000	-3.110000	4.224003
111	39	-3.050000	-3.060000	-3.435300	5.519727
112	32	2.160000	-2.060000	-4.948900	5.779343
112	38	4.780000	0.340000	-2.505600	5.407590
112	40	2.360000	-0.690000	-4.288000	4.942939
112	31	0.950000	-3.090000	-2.173000	3.895193
112	33	2.230000	-0.190000	-3.464000	4.124112
112	39	-0.640000	-2.040000	-2.635000	3.393291
113	32	-0.070000	-2.760000	-4.326000	5.131937
113	38	2.140000	0.560000	-3.737000	4.342622
113	40	3.610000	2.520000	-3.442000	5.588369
113	31	0.420000	1.160000	-3.832000	4.025695
113	33	-1.000000	0.080000	-5.992700	6.076089
113	39	-3.810000	-2.480000	-3.713000	5.869657
114	32	2.310000	-0.730000	-5.273290	5.803153
114	38	3.810000	0.340000	-4.391000	5.823451
114	40	2.320000	1.870000	-1.935300	3.553123
114	31	-0.420000	-0.300000	-4.747500	4.775474
114	33	1.820000	2.160000	-5.043100	5.780213
114	39	-2.970000	-0.330000	-2.926000	4.182257
115	32	-0.670000	-1.240000	-3.469000	3.744391
115	38	3.160000	-2.520000	-4.200000	5.828894
115	40	2.340000	4.540000	-2.461100	5.669587
115	31	-1.410000	1.510000	-4.404000	4.864506
115	33	-0.420000	0.820000	-4.702600	4.791998
115	39	-3.060000	-3.150000	-2.166000	4.896698
116	32	1.370000	-1.820000	-4.418600	4.971250
116	38	4.620000	1.140000	-2.099800	5.201265
116	40	-0.290000	3.580000	-3.361000	4.919026
116	31	-3.010000	-0.910000	-3.950000	5.048832
116	33	2.000000	0.500000	-4.778600	5.204327
116	39	-0.680000	-2.260000	-4.353000	4.951627
117	32	0.940000	2.220000	-4.206000	4.847931
117	38	4.270000	1.280000	-2.972000	5.357619
117	40	1.910000	3.630000	-4.478000	6.072683
117	31	-3.570000	-0.420000	-3.053000	4.716154
117	33	-1.350000	1.180000	-5.365800	5.657447
117	39	-1.310000	-3.520000	-3.941000	5.444078
118	32	-2.350000	-0.630000	-4.172300	4.829854
118	38	1.670000	2.670000	-4.072000	5.147716
118	40	0.570000	2.900000	-4.181000	5.120123
118	31	-0.240000	-0.740000	-2.967000	3.067293
118	33	-0.810000	-4.240000	-4.545800	6.268812
118	39	-3.940000	-2.140000	-3.370000	5.608930
119	32	0.040000	2.790000	-5.152600	5.859606
119	38	4.550000	1.400000	-4.009000	6.223711
119	40	1.620000	1.880000	-4.200000	4.878401
119	31	0.420000	-2.180000	-4.156000	4.711808
119	33	3.270000	-0.320000	-4.107000	5.259539
119	39	-1.100000	-3.030000	-3.696000	4.904214
120	32	0.530000	1.950000	-5.224000	5.601212
120	38	4.060000	2.340000	-1.914300	5.061990
120	40	1.590000	2.460000	-4.832400	5.650822
120	31	-1.420000	-3.170000	-1.970000	3.993269
120	33	3.460000	-0.310000	-3.256000	4.761222
120	39	-0.820000	-0.820000	-5.388300	5.511676
121	32	-1.630000	1.310000	-6.087400	6.436570
121	38	2.020000	0.850000	-3.634000	4.243684
121	40	3.620000	1.010000	-2.563500	4.549289
121	31	-0.120000	-3.740000	-4.789000	6.077542
121	33	2.810000	0.690000	-4.051000	4.978233
121	39	-2.840000	-1.660000	-4.631000	5.680437
122	32	-0.540000	2.680000	-4.859330	5.575580
122	38	1.980000	1.930000	-2.568900	3.774195
122	40	2.840000	0.260000	-3.133000	4.236613
122	31	-0.300000	-3.370000	-4.164000	5.365240
122	33	4.370000	0.780000	-4.639300	6.420935
122	39	-1.990000	-0.710000	-5.344600	5.747082
123	32	-2.740000	-0.220000	-5.490800	6.140430
123	38	3.170000	1.860000	-3.761000	5.258671
123	40	3.540000	0.540000	-2.771000	4.527874
123	31	-1.470000	-2.040000	-5.239400	5.811524
123	33	2.000000	-1.620000	-2.635000	3.683426
123	39	-0.400000	-1.410000	-3.932000	4.196275
124	32	-2.040000	1.550000	-3.783800	4.569600
124	38	-0.490000	-0.940000	-4.430000	4.555063
124	40	4.580000	0.270000	-3.431000	5.728967
124	31	-2.260000	-0.030000	-4.823000	5.326334
124	33	0.790000	0.400000	-4.467200	4.554116
124	39	-3.810000	-1.580000	-3.542000	5.436751
125	32	0.910000	0.430000	-5.574300	5.664435
125	38	3.950000	2.050000	-4.634000	6.424870
125	40	2.690000	0.670000	-5.281000	5.964391
125	31	-4.810000	1.480000	-2.155000	5.474534
125	33	3.000000	-0.620000	-3.314000	4.512981
125	39	-1.470000	-2.180000	-4.303000	5.042728
126	32	-3.790000	1.720000	-3.995000	5.769101
126	38	1.130000	-1.180000	-5.515000	5.751915
126	40	2.670000	0.510000	-3.262000	4.246133
126	31	-1.780000	1.380000	-4.109000	4.685796
126	33	2.580000	0.580000	-5.386730	6.000805
126	39	-2.490000	-2.830000	-3.179000	4.931028
127	32	-4.260000	0.550000	-3.191000	5.350942
127	40	3.020000	-2.250000	-3.703000	5.281582
127	31	-2.150000	1.230000	-4.563000	5.191952
127	33	0.400000	0.650000	-4.628970	4.691467
128	26	1.880000	1.110000	-4.698400	5.180875
128	32	-1.890000	-0.800000	-5.595400	5.959916
128	40	4.670000	-2.350000	-2.697200	5.882711
128	25	2.500000	-0.490000	-5.115000	5.714309
128	31	-3.230000	3.760000	-4.378000	6.613425
128	33	0.060000	0.260000	-4.742000	4.749501
129	26	-0.360000	-0.400000	-4.741400	4.771842
129	32	-0.900000	0.470000	-5.566800	5.658636
129	40	1.470000	-2.560000	-4.925000	5.741962
129	25	-0.860000	-1.420000	-4.669900	4.956205
129	31	-4.170000	3.240000	-2.653000	5.909730
129	33	1.080000	-2.160000	-4.669000	5.256573
130	26	-0.700000	-0.620000	-5.766100	5.841430
130	32	-1.570000	1.570000	-5.030200	5.498428
130	40	1.610000	-3.260000	-4.950000	6.141840
130	25	-0.240000	-0.750000	-3.757000	3.838639
130	31	-1.690000	3.480000	-3.305000	5.088175
130	33	-0.010000	-0.560000	-5.136300	5.166747
131	26	2.520000	1.690000	-4.984000	5.834960
131	40	4.090000	-1.930000	-3.684000	5.833083
131	25	0.500000	-0.280000	-4.848000	4.881752
131	31	-0.720000	0.680000	-4.039000	4.158644
132	26	0.010000	0.700000	-4.964800	5.013915
132	40	4.400000	-1.330000	-4.147000	6.190841
132	25	-1.280000	-1.790000	-4.290000	4.821473
132	31	0.110000	2.100000	-3.181000	3.813248
133	26	1.310000	0.510000	-4.283626	4.508398
133	40	2.180000	-1.560000	-3.537000	4.438059
133	25	1.930000	0.340000	-4.070000	4.517234
133	31	-1.720000	0.620000	-4.799000	5.135484
134	26	-1.220000	0.030000	-4.431900	4.596851
134	40	2.330000	-3.700000	-3.224500	5.432891
134	25	2.440000	0.390000	-4.755000	5.358706
134	31	-0.730000	-0.310000	-5.047000	5.108934
135	26	0.130000	1.370000	-5.159000	5.339390
135	25	3.190000	2.740000	-3.033000	5.184862
136	26	-3.680000	0.110000	-3.372900	4.993091
136	25	1.010000	0.090000	-4.869000	4.973466
137	26	-3.490000	-3.020000	-4.747200	6.620907
137	25	-1.100000	-1.120000	-5.026000	5.265461
138	26	-2.360000	-1.200000	-5.440000	6.050058
138	25	0.800000	3.210000	-3.013000	4.474625
139	26	-1.190000	-1.250000	-5.131500	5.413953
139	25	0.470000	3.170000	-3.424000	4.689731
140	26	-0.360000	-1.410000	-3.587400	3.871323
140	25	2.060000	2.070000	-5.508500	6.234747
144	40	-2.080000	1.150000	-4.556000	5.138680
144	39	1.170000	0.240000	-4.085000	4.256022
145	40	-3.190000	0.430000	-3.544000	4.787581
145	39	1.020000	0.640000	-4.568000	4.724047
146	40	-2.220000	-0.840000	-4.697000	5.262681
146	39	1.800000	3.500000	-3.191000	5.066802
147	40	0.890000	-1.460000	-4.420000	4.739209
147	39	4.450000	2.040000	-2.581000	5.534046
148	40	2.870000	-2.360000	-3.935600	5.412527
148	39	3.820000	1.350000	-2.603000	4.815652
149	40	1.010000	-1.700000	-2.147500	2.919222
149	39	0.910000	1.960000	-5.563600	5.968530
150	40	2.140000	-1.440000	-2.430500	3.544084
150	39	0.630000	2.090000	-4.802000	5.274865
151	40	0.750000	0.720000	-4.368000	4.490025
151	39	-1.580000	3.010000	-4.065000	5.299125
152	40	2.820000	-2.700000	-3.748000	5.412015
152	39	-1.570000	0.590000	-4.346000	4.658403
153	40	1.940000	-0.470000	-4.834000	5.229919
153	39	0.380000	4.010000	-2.858000	4.938893
154	40	3.070000	-1.070000	-3.929000	5.099690
154	39	0.010000	0.840000	-3.195000	3.303593
155	40	1.180000	-2.780000	-3.453500	4.587751
155	39	-1.070000	2.160000	-4.765000	5.340012
156	40	2.640000	-2.480000	-4.057000	5.438681
156	39	-1.470000	3.020000	-4.635000	5.724030
158	26	-2.220000	0.430000	-4.479450	5.017845
158	33	2.110000	1.800000	-5.245500	5.933580
159	6	-0.280000	0.480000	-4.729100	4.761637
159	26	-1.640000	-1.740000	-5.308100	5.821780
159	17	0.110000	2.610000	-5.712500	6.281469
159	33	1.540000	0.440000	-3.995000	4.304094
160	26	-1.230000	1.400000	-4.649300	5.008881
160	33	2.910000	2.280000	-5.314000	6.473415
161	26	-2.170000	1.070000	-5.703000	6.194999
161	33	3.150000	1.200000	-3.307000	4.722155
162	40	-2.000000	-1.630000	-5.497000	6.072389
162	39	-2.340000	3.850000	-4.009000	6.030770
163	40	-1.280000	-2.820000	-4.496000	5.459379
163	39	1.150000	3.210000	-4.142000	5.364957
164	40	-0.460000	-2.750000	-4.795000	5.546722
164	39	1.230000	3.750000	-3.472000	5.256442
165	40	1.370000	-4.580000	-3.839000	6.131168
165	39	0.720000	1.860000	-5.320000	5.681584
166	40	0.990000	-3.720000	-3.055600	4.914793
166	39	-0.220000	2.430000	-4.958000	5.525854
167	40	1.610000	-2.900000	-5.077000	6.064489
167	39	0.600000	3.490000	-3.167000	4.750788
168	40	-2.130000	-5.290000	-3.316000	6.596731
168	39	-1.330000	-1.120000	-4.729000	5.038526
169	40	0.270000	-1.930000	-4.974000	5.342142
169	39	0.700000	2.410000	-2.458000	3.512814
170	40	1.210000	-2.430000	-4.990000	5.680590
170	39	0.070000	-0.030000	-4.126000	4.126703
171	40	2.620000	-4.130000	-4.048000	6.348827
171	39	-0.390000	0.610000	-5.550000	5.597026
172	40	0.380000	-3.800000	-4.832000	6.158947
172	39	-2.690000	2.520000	-4.608000	5.900861
173	40	-0.430000	-3.610000	-4.640900	5.895333
173	39	-1.800000	1.180000	-3.856000	4.416009
174	40	-0.180000	-3.750000	-2.709000	4.629642
174	39	-0.750000	-2.540000	-4.921000	5.588411
175	40	0.390000	0.170000	-5.433000	5.449632
175	39	-2.620000	0.390000	-3.387000	4.299799
176	40	2.590000	1.260000	-3.562000	4.580780
176	39	-0.340000	1.420000	-5.746000	5.928618
177	40	-0.100000	-1.290000	-4.644000	4.820875
177	39	-2.000000	-0.480000	-5.509000	5.880432
178	40	2.360000	-1.860000	-4.478000	5.392744
178	39	-0.710000	-0.020000	-4.537000	4.592262
179	40	1.360000	-2.920000	-3.377000	4.666919
179	39	-0.750000	-0.650000	-4.708000	4.811472
180	40	-1.060000	-0.270000	-4.806000	4.928908
180	39	-1.420000	2.230000	-2.877000	3.907228
181	40	1.800000	1.490000	-3.806000	4.466065
181	39	0.990000	2.380000	-4.258000	4.977456
182	40	-0.940000	0.930000	-4.047000	4.257547
182	39	-1.500000	0.690000	-5.125000	5.384396
183	32	-0.630000	-1.100000	-4.461000	4.637609
183	40	1.010000	1.350000	-4.595000	4.894551
183	35	3.070000	-1.920000	-1.943000	4.109325
183	39	-0.810000	-1.930000	-2.888000	3.566727
184	32	-3.990000	0.650000	-3.038800	5.057362
184	40	-2.670000	-1.370000	-3.706000	4.768672
184	31	2.070000	0.230000	-5.203000	5.604374
184	35	1.620000	0.600000	-1.964000	2.615664
185	32	-2.970000	-1.390000	-2.306000	4.008820
185	40	-3.940000	0.440000	-2.783400	4.844019
185	31	0.800000	-0.770000	-5.672000	5.779661
185	35	1.260000	-0.040000	-2.798000	3.068877
186	32	-2.330000	0.560000	-4.110000	4.757583
186	40	-3.200000	0.330000	-3.047910	4.431552
186	31	1.950000	-0.320000	-5.760000	6.089540
186	35	3.750000	-1.800000	-3.020000	5.140321
187	32	-2.020000	3.270000	-3.214000	5.010299
187	40	-1.490000	0.500000	-4.954000	5.197328
187	31	-1.680000	0.040000	-4.743000	5.031903
187	35	3.150000	-1.920000	-3.075000	4.802554
188	32	-2.760000	2.570000	-4.279000	5.703713
188	40	2.050000	0.980000	-4.307000	4.869615
188	31	0.910000	-0.250000	-4.624000	4.719319
188	35	2.590000	-4.000000	-3.238000	5.761314
189	32	-0.490000	4.550000	-3.081800	5.517254
189	40	0.460000	-0.510000	-5.242000	5.286801
189	31	-0.980000	-2.350000	-5.147000	5.742344
189	35	2.200000	0.130000	-5.220900	5.666983
190	32	-3.170000	4.470000	-2.584100	6.058661
190	40	2.990000	0.340000	-4.363900	5.300879
190	31	-1.930000	-2.160000	-5.565000	6.273733
190	35	1.740000	-0.360000	-4.819700	5.136799
191	32	-3.080000	-2.000000	-2.624600	4.513859
191	40	3.270000	-0.300000	-5.131000	6.091803
191	31	-3.040000	-2.430000	-3.976000	5.563729
191	35	0.080000	-4.880000	-3.068000	5.764844
192	32	0.690000	3.780000	-3.198200	4.999298
192	40	1.580000	3.060000	-4.724000	5.846039
192	31	-1.870000	-0.870000	-3.855000	4.372050
192	35	2.400000	-3.860000	-2.841000	5.360119
193	32	-0.650000	3.410000	-1.364500	3.729941
193	40	3.900000	0.020000	-5.076000	6.401264
193	31	-2.720000	-3.480000	-3.897000	5.890281
193	35	3.290000	-1.710000	-4.283100	5.665081
194	32	0.130000	4.060000	-2.365200	4.700497
194	40	2.920000	1.360000	-3.532300	4.780496
194	31	-1.350000	-2.640000	-5.196300	5.982778
194	35	0.920000	-0.760000	-4.345100	4.505984
195	32	-1.780000	1.350000	-3.255500	3.948314
195	40	2.540000	2.110000	-5.315000	6.257230
195	31	-3.890000	-0.900000	-3.814000	5.521657
195	35	2.460000	-0.520000	-3.916570	4.654194
196	32	-2.490000	4.360000	-2.998900	5.848342
196	40	2.420000	0.960000	-4.960000	5.601750
196	31	-3.410000	-2.650000	-2.620000	5.051237
196	35	4.760000	0.560000	-2.492000	5.401969
197	32	-2.830000	0.810000	-5.518000	6.254065
197	40	5.070000	2.000000	-1.951900	5.789198
197	31	-0.050000	-0.610000	-5.051600	5.088542
197	35	5.290000	-2.830000	-1.998000	6.323370
198	32	-3.400000	3.770000	-3.948100	6.431205
198	40	2.120000	2.390000	-2.782300	4.236472
198	31	-4.030000	-0.040000	-3.771700	5.519803
198	35	4.520000	2.000000	-2.523000	5.549408
199	32	-2.760000	1.430000	-4.271930	5.283170
199	40	3.540000	1.060000	-4.692500	5.972835
199	31	-1.890000	-2.090000	-4.956000	5.701064
199	35	4.710000	0.540000	-4.263700	6.376115
200	32	-1.690000	2.950000	-4.511000	5.648692
200	40	1.260000	-0.530000	-4.504000	4.706858
200	31	-3.790000	-2.070000	-3.353000	5.467322
200	35	3.800000	2.000000	-2.790000	5.120947
201	32	-1.710000	2.670000	-2.840700	4.257062
201	40	2.870000	-0.160000	-3.904000	4.848063
201	31	-1.430000	0.030000	-4.713000	4.925258
201	35	2.280000	1.310000	-4.343600	5.077535
202	32	-2.700000	2.230000	-4.431000	5.647713
202	40	1.480000	0.910000	-6.055000	6.299327
202	31	-2.420000	-0.750000	-2.650000	3.666251
202	35	3.330000	1.770000	-1.943000	4.242293
203	32	-0.300000	1.970000	-3.375900	3.920153
203	40	3.660000	-1.590000	-3.584100	5.363718
203	31	-1.020000	-1.030000	-4.806000	5.019854
203	35	3.640000	1.220000	-3.208000	5.002926
204	32	2.210000	2.970000	-3.099000	4.827919
204	40	0.850000	-1.060000	-2.520100	2.863041
204	31	-3.150000	-1.100000	-4.306000	5.447397
204	35	5.030000	1.720000	-2.589000	5.912886
205	32	0.190000	0.240000	-4.290000	4.300907
205	40	4.310000	-1.100000	-4.558000	6.368788
205	31	-2.000000	0.200000	-3.323000	3.883597
205	35	3.860000	-1.480000	-2.845000	5.018369
206	32	-0.430000	1.530000	-5.627000	5.847130
206	40	3.800000	-1.860000	-3.514000	5.499800
206	31	-3.740000	0.710000	-3.142000	4.935976
206	35	4.050000	1.540000	-3.296000	5.444053
207	32	-1.660000	-2.200000	-2.816900	3.940879
207	40	3.990000	1.850000	-4.280000	6.136856
207	31	-2.310000	3.330000	-3.257000	5.199332
207	35	2.730000	-2.520000	-4.977500	6.211184
208	32	-2.170000	1.690000	-3.770300	4.666922
208	40	1.640000	1.230000	-3.822800	4.337776
208	31	-2.340000	1.680000	-4.191000	5.085517
208	35	1.030000	1.550000	-3.472000	3.939313
209	32	-4.060000	-0.660000	-1.267000	4.304008
209	40	1.920000	-1.450000	-3.584700	4.317288
209	31	-2.550000	0.120000	-4.076000	4.809436
209	35	2.110000	-0.980000	-5.324300	5.810393
210	32	-3.720000	0.390000	-3.732000	5.283779
210	40	4.090000	-0.010000	-3.345700	5.284119
210	31	-2.390000	1.370000	-4.736800	5.479624
210	35	-0.240000	2.970000	-3.231000	4.395209
211	32	-3.760000	-1.200000	-3.340700	5.170868
211	40	1.250000	-0.640000	-5.308000	5.490625
211	31	-3.480000	0.380000	-1.169000	3.690713
211	35	1.390000	2.440000	-4.157000	5.016607
212	32	-3.910000	-2.910000	-3.718600	6.130594
212	40	3.470000	-1.550000	-2.554200	4.579011
212	31	-3.340000	-0.410000	-4.088000	5.294851
212	35	3.690000	2.440000	-4.455100	6.278345
213	32	-4.230000	-1.980000	-2.133700	5.134781
213	40	2.990000	-2.610000	-3.553000	5.326914
213	31	-1.500000	-0.920000	-3.685000	4.083580
213	35	1.070000	3.130000	-5.108200	6.085681
214	32	-2.690000	-2.080000	-3.119500	4.614518
214	40	1.100000	0.810000	-2.656150	2.986843
214	31	-2.460000	1.720000	-4.459400	5.375523
214	35	0.410000	3.260000	-5.006500	5.988384
215	32	-1.750000	-1.500000	-3.627800	4.298073
215	40	2.160000	-0.350000	-3.846000	4.424909
215	31	0.240000	3.030000	-3.956000	4.988831
215	35	1.120000	3.850000	-3.622600	5.403715
216	32	1.090000	-4.520000	-3.172400	5.628732
216	40	1.840000	-0.840000	-4.292000	4.744730
216	31	-2.450000	3.620000	-3.252000	5.448156
216	35	2.570000	2.530000	-3.796800	5.236553
217	32	-0.510000	-3.200000	-4.140000	5.257347
217	40	2.260000	-0.690000	-4.947000	5.482382
217	31	-1.750000	3.130000	-2.755000	4.522104
217	35	3.220000	0.620000	-3.690000	4.936487
218	32	-1.340000	-2.040000	-5.947000	6.428375
218	40	0.780000	-0.250000	-4.665000	4.736362
218	31	-3.000000	1.980000	-3.189000	4.805218
218	35	3.980000	1.980000	-1.993000	4.871637
219	32	-4.030000	0.130000	-3.960100	5.651565
219	40	2.450000	0.970000	-4.424000	5.149289
219	31	-3.340000	2.620000	-2.228000	4.794161
219	35	0.470000	4.400000	-4.523310	6.327814
220	32	-3.420000	-1.790000	-4.486000	5.918167
220	40	3.590000	-3.160000	-3.294600	5.807589
220	31	-1.540000	0.770000	-3.619000	4.007700
220	35	0.880000	1.700000	-2.504000	3.151891
221	32	-1.100000	-2.370000	-3.545800	4.404497
221	40	2.560000	-2.020000	-1.764900	3.707947
221	31	-3.050000	1.640000	-4.491260	5.671289
221	35	3.710000	1.080000	-2.712000	4.720746
222	32	-3.250000	-1.170000	-3.469200	4.895585
222	40	1.630000	-0.780000	-2.784000	3.319029
222	31	-2.960000	2.920000	-3.773000	5.614582
222	35	1.240000	-0.290000	-4.468900	4.646802
223	32	-1.220000	-0.980000	-3.757900	4.070702
223	38	-0.350000	-2.610000	-5.492000	6.090703
223	40	3.230000	-3.100000	-4.083000	6.059190
223	31	-1.030000	3.140000	-4.121000	5.282342
223	35	3.710000	-0.420000	-4.666600	5.976425
223	39	-2.580000	-2.380000	-2.386000	4.244266
224	32	-2.990000	-0.980000	-2.518800	4.030490
224	38	-0.040000	1.840000	-3.415100	3.879447
224	40	1.850000	-2.020000	-5.266000	5.935794
224	31	-0.830000	3.400000	-2.398000	4.242559
224	35	1.370000	0.730000	-3.852400	4.153407
224	39	1.300000	2.000000	-3.925000	4.592997
225	32	-2.010000	-2.080000	-2.631900	3.910677
225	38	-3.740000	-1.810000	-3.014900	5.133549
225	40	3.950000	-1.400000	-4.762000	6.343433
225	31	1.340000	4.800000	-1.192000	5.124106
225	35	3.260000	2.360000	-2.298500	4.634685
225	39	1.020000	1.980000	-4.875000	5.359704
226	32	-1.970000	-4.820000	-1.708000	5.480015
226	38	-1.180000	-1.590000	-4.220000	4.661427
226	40	2.990000	-2.180000	-4.000000	5.449082
226	31	-0.570000	5.140000	-3.258000	6.112206
226	35	3.340000	0.770000	-4.500000	5.656722
226	39	2.180000	-0.080000	-2.876000	3.609734
227	32	-1.840000	-3.750000	-2.949400	5.113420
227	38	-2.400000	-1.060000	-3.210000	4.145805
227	40	0.960000	-3.280000	-4.170000	5.391558
227	31	-1.070000	2.910000	-2.355000	3.893459
227	35	1.860000	1.810000	-2.594630	3.669851
227	39	1.060000	0.160000	-3.572000	3.729395
228	32	-2.690000	-1.520000	-3.911020	4.984233
228	38	-0.750000	-0.200000	-3.348000	3.436801
228	40	-2.560000	-2.740000	-2.864000	4.718442
228	31	-2.960000	3.450000	-3.973000	6.037287
228	35	2.470000	2.990000	-2.442000	4.583052
228	39	2.220000	0.390000	-4.544000	5.072321
229	32	-3.020000	-1.500000	-2.453000	4.169845
229	38	-2.660000	-1.460000	-2.656700	4.033021
229	40	2.610000	-1.840000	-1.951500	3.742466
229	31	2.610000	3.410000	-4.035000	5.892489
229	35	2.870000	2.300000	-5.081000	6.272437
229	39	-0.280000	-1.380000	-4.628000	4.837477
230	32	-0.280000	-2.220000	-2.792000	3.577997
230	38	-3.000000	-0.750000	-2.687800	4.097166
230	40	-0.550000	-2.900000	-3.902000	4.892658
230	31	-0.750000	1.900000	-2.475000	3.209069
230	35	1.640000	1.240000	-4.960000	5.369246
230	39	2.010000	-0.650000	-4.661000	5.117374
231	32	-4.660000	-0.730000	-3.233700	5.718856
231	38	-2.100000	-1.590000	-3.553000	4.422885
231	40	-0.140000	-1.700000	-1.794700	2.475994
231	31	-1.200000	3.140000	-4.059000	5.270207
231	35	-0.730000	1.630000	-3.434100	3.870768
231	39	1.720000	0.500000	-3.557000	3.982543
232	32	-2.170000	-2.450000	-3.439300	4.747650
232	38	-3.900000	0.690000	-2.618300	4.747799
232	40	2.000000	-2.740000	-3.234000	4.686828
232	31	1.840000	0.990000	-4.166000	4.660607
232	35	0.630000	3.330000	-3.791600	5.085473
232	39	0.540000	1.150000	-4.691000	4.859998
233	32	0.630000	-0.290000	-4.226200	4.282729
233	38	-3.570000	-0.530000	-2.026600	4.139192
233	40	-0.900000	0.160000	-3.059000	3.192660
233	31	-1.260000	3.920000	-3.414000	5.348775
233	35	3.050000	3.070000	-4.107400	5.966417
233	39	-0.030000	0.200000	-5.015300	5.019376
234	32	-0.950000	-4.440000	-4.207700	6.190383
234	38	-1.050000	1.810000	-4.115000	4.616473
234	40	0.190000	-4.540000	-2.186600	5.042710
234	31	-1.120000	1.960000	-4.699000	5.213118
234	35	1.390000	2.450000	-4.367810	5.197342
234	39	2.170000	1.630000	-4.028000	4.857014
235	32	-2.830000	-3.030000	-3.660000	5.530407
235	38	-4.550000	0.510000	-3.530000	5.781306
235	40	1.540000	-3.320000	-3.997600	5.419853
235	31	3.220000	0.110000	-3.293000	4.606989
235	35	3.230000	1.590000	-4.300010	5.608127
235	39	1.200000	-0.260000	-4.259000	4.432458
236	32	-2.500000	-4.160000	-3.320900	5.880814
236	38	-0.510000	-2.120000	-5.134000	5.577854
236	35	2.110000	1.550000	-5.226500	5.845588
236	39	2.310000	-2.760000	-1.552000	3.919490
237	32	-3.140000	-1.710000	-5.078000	6.210458
237	38	-2.300000	1.150000	-2.044600	3.285253
237	35	2.400000	2.770000	-4.431000	5.750362
237	39	0.510000	1.260000	-4.687300	4.880418
238	6	1.000000	3.680000	-4.403500	5.825222
238	32	-1.490000	-2.480000	-4.379500	5.248859
238	38	-3.020000	-0.080000	-2.857900	4.158653
238	35	3.600000	0.280000	-3.977900	5.372345
238	39	0.870000	0.780000	-4.619200	4.764694
238	41	-2.310000	1.370000	-5.544000	6.160271
239	6	-1.450000	1.910000	-5.247000	5.769021
239	32	-2.910000	-1.230000	-3.959500	5.065436
239	38	-2.530000	-1.510000	-2.141000	3.642098
239	35	0.610000	0.860000	-4.382770	4.507812
239	39	0.160000	2.170000	-5.318500	5.746385
239	41	-3.203000	-1.000000	-4.608000	5.700252
240	6	2.293000	2.380000	-3.377000	4.725080
240	32	-4.550000	-2.670000	-3.305000	6.225305
240	38	-2.170000	-0.870000	-4.420000	5.000220
240	35	-0.210000	0.700000	-5.205200	5.256254
240	39	1.670000	2.530000	-4.118000	5.113485
240	41	-0.113000	-1.980000	-5.748160	6.080667
241	32	-2.580000	0.030000	-4.005600	4.764675
241	38	-0.200000	-0.930000	-5.318000	5.402409
241	35	3.410000	2.870000	-4.112800	6.064662
241	39	1.880000	0.540000	-4.207000	4.639488
242	32	-3.190000	-0.420000	-3.685000	4.892006
242	38	2.070000	-0.660000	-2.980500	3.688344
242	35	1.790000	0.020000	-5.145400	5.447902
242	39	2.930000	0.890000	-4.585000	5.513549
243	32	0.770000	-2.280000	-5.136400	5.672205
