# frame	R_proto	L_proto	RB_LB_dist
259	0	1	1.399429
259	4	15	1.101383
259	5	24	1.465524
259	7	14	1.367723
259	8	9	1.315227
259	10	23	1.444872
259	12	13	1.604818
259	16	17	1.490854
259	18	19	1.396109
259	20	21	1.044044
259	26	27	1.059697
259	28	29	1.173611
260	0	1	1.014771
260	4	15	1.183783
260	5	24	1.126081
260	7	14	1.194810
260	8	9	1.235489
260	10	23	1.286769
260	12	13	1.410318
260	16	17	1.021341
260	18	19	1.463660
260	20	21	1.395817
260	26	27	1.012933
260	28	29	1.402203
261	0	1	1.081763
261	4	15	1.349485
261	5	24	1.188576
261	7	14	1.052690
261	8	9	1.186769
261	10	23	1.070415
261	12	13	1.298361
261	16	17	1.432756
261	18	19	0.968226
261	20	21	1.305410
261	26	27	1.364814
261	28	29	1.196944
262	0	1	1.438828
262	4	15	1.174440
262	5	24	1.331950
262	7	14	1.411142
262	8	9	1.319434
262	10	23	1.207453
262	12	13	1.263544
262	16	17	1.532838
262	18	19	1.377460
262	20	21	1.047815
262	26	27	1.441872
262	28	29	1.237798
263	0	1	0.975375
263	4	15	1.201883
263	5	24	1.096903
263	7	14	1.123673
263	8	9	1.208372
263	10	23	1.226904
263	12	13	1.413463
263	16	17	1.417894
263	18	19	1.390847
263	20	21	1.197229
263	26	27	1.316566
263	28	29	1.269160
264	0	1	1.222748
264	4	15	1.366549
264	5	24	1.220049
264	7	14	1.062288
264	8	9	1.471724
264	10	23	1.480129
264	12	13	1.251339
264	16	17	1.201116
264	18	19	1.389866
264	20	21	1.463955
264	26	27	1.452070
264	28	29	1.089468
265	0	1	1.271002
265	2	3	1.154260
265	4	15	1.267276
265	5	24	1.203888
265	7	14	1.184943
265	8	9	1.315035
265	10	23	1.264357
265	12	13	1.120841
265	16	17	1.345287
265	18	19	1.050191
265	20	21	1.464221
265	26	27	1.372203
265	28	29	1.430055
266	0	1	1.345230
266	2	3	1.210704
266	4	15	1.366966
266	7	14	1.417070
266	8	9	1.175962
266	10	23	1.295204
266	12	13	1.354801
266	16	17	1.160633
266	18	19	1.091717
266	20	21	1.305015
266	26	27	1.409625
266	28	29	1.300297
267	0	1	1.318209
267	2	3	1.153480
267	4	15	1.151093
267	7	14	1.078227
267	8	9	1.302249
267	10	23	1.471769
267	12	13	1.215090
267	16	17	1.458523
267	18	19	1.290708
267	20	21	1.356237
267	26	27	1.434633
267	28	29	1.457608
268	0	1	1.044274
268	2	3	1.169569
268	4	15	1.125851
268	5	24	1.329740
268	7	14	1.071807
268	8	9	1.307218
268	10	23	1.392073
268	12	13	1.343952
268	16	17	1.435218
268	18	19	1.447687
268	20	21	1.300982
268	26	27	1.314273
268	28	29	1.125530
269	0	1	1.535606
269	2	3	1.370373
269	4	15	1.012398
269	5	24	1.503157
269	7	14	1.416557
269	8	9	1.385856
269	10	23	1.261392
269	12	13	1.323559
269	16	17	1.192516
269	18	19	1.441468
269	20	21	1.357021
269	26	27	1.409458
269	28	29	1.067862
270	0	1	1.327892
270	2	3	1.100852
270	4	15	1.243149
270	5	24	1.031716
270	7	14	1.207193
270	8	9	1.311820
270	10	23	1.411558
270	12	13	1.091328
270	16	17	1.307910
270	18	19	1.069859
270	20	21	1.387405
270	26	27	1.132530
270	28	29	1.401378
271	0	1	1.451748
271	2	3	1.148287
271	4	15	1.413729
271	5	24	1.175066
271	7	14	1.283501
271	8	9	1.486446
271	10	23	1.251225
271	12	13	1.399727
271	16	17	1.459275
271	18	19	1.341808
271	20	21	1.461286
271	26	27	1.113923
271	28	29	1.411049
272	0	1	1.395669
272	2	3	1.232758
272	4	15	1.322923
272	5	24	1.261729
272	7	14	1.432579
272	8	9	1.412016
272	10	23	1.355816
272	12	13	1.124163
272	16	17	1.209464
272	18	19	1.461994
272	20	21	1.354646
272	26	27	1.461141
272	28	29	1.434203
273	0	1	1.301978
273	2	3	1.420926
273	4	15	1.489688
273	5	24	1.374398
273	7	14	1.103280
273	8	9	1.418000
273	10	23	1.036255
273	12	13	1.188392
273	16	17	1.266491
273	18	19	1.133699
273	20	21	1.232029
273	26	27	1.382622
273	28	29	1.104474
274	0	1	1.285778
274	2	3	1.309965
274	4	15	1.144450
274	5	24	1.115122
274	7	14	1.384935
274	8	9	1.289402
274	10	23	1.441426
274	12	13	1.092513
274	16	17	1.304870
274	18	19	1.457208
274	20	21	1.105218
274	26	27	1.417788
274	28	29	1.470061
275	0	1	1.210238
275	2	3	1.281375
275	4	15	1.468335
275	5	24	1.110503
275	7	14	1.342730
275	8	9	1.085841
275	10	23	1.435727
275	12	13	1.093319
275	16	17	1.094541
275	18	19	1.317435
275	20	21	1.186059
275	26	27	1.425424
275	28	29	1.040749
276	0	1	1.236972
276	2	3	1.062636
276	4	15	1.039910
276	5	24	1.391339
276	7	14	1.035201
276	10	23	1.272261
276	12	13	1.380384
276	16	17	1.310269
276	18	19	1.401944
276	20	21	1.023168
276	26	27	1.168269
276	28	29	1.283242
277	0	1	1.512642
277	2	3	1.228769
277	4	15	1.459230
277	5	24	1.426001
277	7	14	1.144752
277	10	23	1.389419
277	12	13	1.454711
277	16	17	1.102395
277	18	19	1.593114
277	20	21	1.443967
277	26	27	1.014687
277	28	29	1.286899
278	0	1	1.352179
278	2	3	1.300954
278	4	15	1.392309
278	5	24	1.207369
278	7	14	1.414409
278	10	23	1.219554
278	12	13	1.249105
278	16	17	1.067043
278	18	19	1.083940
278	20	21	1.461935
278	26	27	1.156273
278	28	29	1.400217
279	0	1	1.022424
279	2	3	1.153757
279	4	15	1.375319
279	5	24	1.291742
279	7	14	1.046096
279	10	23	1.275290
279	12	13	1.481808
279	16	17	1.152797
279	18	19	1.271493
279	20	21	1.370501
279	28	29	1.250138
280	0	1	1.522021
280	2	3	1.230768
280	4	15	1.355322
280	5	24	1.345000
280	7	14	1.178435
280	10	23	1.437746
280	12	13	1.179179
280	16	17	1.411296
280	18	19	1.152680
280	20	21	1.434099
280	26	27	1.331611
280	28	29	1.094016
281	0	1	1.036724
281	2	3	1.280058
281	4	15	1.043211
281	5	24	1.473311
281	7	14	1.155768
281	10	23	1.427863
281	12	13	1.165231
281	16	17	1.527001
281	18	19	1.331122
281	20	21	1.087232
281	26	27	1.013551
281	28	29	1.370281
282	0	1	1.409129
282	2	3	1.388348
282	5	24	1.178518
282	7	14	1.158903
282	10	23	1.282408
282	12	13	1.232737
282	16	17	1.130641
282	18	19	1.263448
282	20	21	1.430116
282	26	27	1.343131
282	28	29	1.441173
283	0	1	1.086982
283	2	3	1.121037
283	5	24	1.404477
283	7	14	1.178112
283	10	23	1.064209
283	12	13	1.409740
283	16	17	1.450441
283	18	19	1.020829
283	20	21	1.127713
283	26	27	1.192417
283	28	29	1.273793
284	0	1	1.113977
284	2	3	1.462963
284	5	24	1.418908
284	7	14	1.190612
284	10	23	1.499726
284	12	13	1.449817
284	16	17	1.198465
284	18	19	1.150198
284	20	21	1.447890
284	26	27	1.426089
284	28	29	1.256973
285	0	1	1.625454
285	2	3	1.438369
285	5	24	1.419118
285	7	14	1.338585
285	10	23	1.126897
285	12	13	1.036340
285	16	17	1.267378
285	18	19	1.458113
285	20	21	1.444537
285	26	27	1.087901
285	28	29	1.499204
286	0	1	1.102957
286	2	3	1.392646
286	5	24	1.303038
286	7	14	1.376809
286	10	23	1.367040
286	12	13	0.999720
286	16	17	1.445357
286	18	19	1.221157
286	20	21	1.287187
286	26	27	1.396049
286	28	29	1.088901
287	0	1	1.487902
287	2	3	1.438982
287	5	24	1.306899
287	10	23	1.273168
287	12	13	1.080490
287	16	17	1.044396
287	18	19	1.073233
287	20	21	1.471429
287	26	27	1.321258
287	28	29	1.171682
288	0	1	1.302203
288	2	3	1.346839
288	5	24	1.322448
288	10	23	1.124927
288	12	13	1.112800
288	16	17	1.192081
288	18	19	1.388730
288	20	21	1.023132
288	26	27	1.379181
288	28	29	1.215864
289	0	1	1.043445
289	2	3	1.310621
289	5	24	1.236657
289	10	23	1.443230
289	12	13	1.191080
289	16	17	1.161601
289	18	19	1.457457
289	20	21	1.290965
289	26	27	1.066808
289	28	29	1.078065
290	0	1	1.462339
290	2	3	1.395767
290	5	24	1.345539
290	10	23	1.105552
290	12	13	1.467853
290	16	17	1.400243
290	18	19	1.341664
290	20	21	1.039242
290	26	27	1.261732
290	28	29	1.502611
291	0	1	1.446744
291	2	3	1.407795
291	5	24	1.195621
291	10	23	1.395063
291	12	13	1.451457
291	16	17	1.193924
291	18	19	1.255964
291	20	21	1.464636
291	26	27	1.238375
291	28	29	1.416859
292	0	1	0.966530
292	2	3	1.083698
292	5	24	1.448577
292	10	23	1.133175
292	12	13	1.063326
292	16	17	1.098838
292	18	19	1.193460
292	20	21	1.119323
292	26	27	1.077544
292	28	29	1.142557
293	0	1	1.111702
293	2	3	1.402565
293	5	24	1.409048
293	7	14	1.470702
293	10	23	1.347325
293	12	13	1.391882
293	16	17	1.056825
293	18	19	1.318047
293	20	21	1.353862
293	26	27	1.164414
293	28	29	1.394241
294	0	1	1.147702
294	2	3	1.443546
294	5	24	1.100339
294	7	14	1.084024
294	10	23	1.274302
294	12	13	1.262665
294	16	17	1.415715
294	18	19	1.275859
294	20	21	1.377265
294	26	27	1.345013
294	28	29	0.985579
295	0	1	1.315228
295	2	3	1.390393
295	5	24	1.465519
295	7	14	1.337535
295	10	23	1.374353
295	12	13	1.342279
295	16	17	1.070989
295	18	19	1.276828
295	20	21	1.441867
295	26	27	1.224321
295	28	29	1.374531
296	0	1	1.296512
296	2	3	1.218164
296	5	24	1.294274
296	7	14	1.203851
296	10	23	1.469882
296	12	13	1.323791
296	16	17	1.049605
296	18	19	1.046253
296	20	21	1.467021
296	26	27	1.072600
296	28	29	1.272370
297	0	1	1.314143
297	2	3	1.233521
297	5	24	1.208056
297	7	14	1.001177
297	10	23	1.351339
297	12	13	1.334489
297	16	17	1.392167
297	18	19	1.021517
297	20	21	1.435615
297	26	27	1.375534
297	28	29	1.451753
298	0	1	1.419029
298	2	3	1.466702
298	5	24	1.459768
298	7	14	1.203744
298	10	23	1.183732
298	12	13	1.514517
298	16	17	1.168711
298	18	19	1.463441
298	20	21	1.147338
298	26	27	1.278342
298	28	29	1.312293
299	0	1	1.479174
299	2	3	1.113805
299	5	24	1.375937
299	7	14	1.123444
299	10	23	1.078196
299	12	13	1.413646
299	16	17	1.201750
299	18	19	1.285953
299	20	21	1.287881
299	26	27	1.191539
299	28	29	1.298752
300	0	1	1.376614
300	2	3	1.459117
300	5	24	1.482576
300	7	14	1.252489
300	10	23	1.359848
300	12	13	1.372755
300	16	17	1.109276
300	18	19	1.363368
300	20	21	1.504263
300	26	27	1.428011
300	28	29	1.502019
301	0	1	1.498112
301	2	3	1.346424
301	5	24	1.319789
301	7	14	1.436876
301	10	23	1.340576
301	12	13	1.540221
301	16	17	1.297842
301	18	19	1.079671
301	20	21	1.448137
301	26	27	1.123718
301	28	29	1.441547
302	0	1	1.129221
302	2	3	1.539369
302	5	24	1.132977
302	7	14	1.267479
302	10	23	1.263180
302	12	13	1.170915
302	16	17	1.039079
302	18	19	1.426101
302	20	21	1.463274
302	26	27	1.255857
302	28	29	1.382625
303	0	1	1.404013
303	2	3	1.361640
303	5	24	1.173371
303	7	14	1.340431
303	10	23	1.345875
303	12	13	1.243459
303	16	17	1.191833
303	18	19	1.028201
303	20	21	1.219870
303	26	27	1.301421
303	28	29	1.165380
304	0	1	1.372524
304	2	3	1.223022
304	5	24	1.224102
304	7	14	1.256070
304	10	23	1.435345
304	12	13	1.354254
304	16	17	1.120118
304	18	19	1.144577
304	20	21	1.103758
304	26	27	1.214417
304	28	29	1.311708
305	0	1	1.404053
305	2	3	1.287266
305	5	24	1.086315
305	7	14	1.145517
305	10	23	1.428520
305	12	13	1.343986
305	16	17	1.325216
305	18	19	1.377083
305	20	21	1.436745
305	26	27	1.421059
305	28	29	1.361175
306	0	1	1.330309
306	2	3	1.528745
306	5	24	1.537376
306	7	14	1.431443
306	10	23	1.080528
306	12	13	1.411072
306	16	17	1.148665
306	18	19	1.352736
306	20	21	1.451973
306	26	27	1.230576
306	28	29	1.332796
307	0	1	1.347081
307	2	3	1.460529
307	5	24	1.183197
307	7	14	1.371685
307	10	23	1.431242
307	12	13	1.228131
307	16	17	1.488069
307	18	19	1.432930
307	20	21	1.243154
307	26	27	1.467778
307	28	29	1.449625
308	0	1	0.958283
308	2	3	1.090413
308	5	24	1.322115
308	7	14	1.177324
308	10	23	1.226118
308	12	13	1.386999
308	16	17	1.145012
308	18	19	1.292265
308	20	21	1.508943
308	26	27	1.431699
308	28	29	1.351269
309	0	1	1.099661
309	2	3	1.362528
309	5	24	1.352724
309	7	14	1.465094
309	10	23	1.413896
309	12	13	1.484933
309	16	17	1.390093
309	18	19	1.180904
309	20	21	1.306262
309	26	27	1.253500
309	28	29	1.371015
310	0	1	1.051252
310	2	3	1.272513
310	5	24	1.169910
310	7	14	1.182065
310	10	23	1.335115
310	12	13	1.279087
310	16	17	1.399404
310	18	19	1.363435
310	20	21	1.436600
310	26	27	1.009890
310	28	29	1.013356
311	0	1	1.526038
311	2	3	1.149558
311	5	24	1.425916
311	7	14	0.992079
311	10	23	1.213011
311	12	13	1.246225
311	16	17	1.378809
311	18	19	1.291788
311	20	21	1.107099
311	26	27	1.124310
311	28	29	1.205438
312	0	1	1.428248
312	2	3	1.392304
312	5	24	1.467041
312	7	14	1.392834
312	10	23	1.426326
312	12	13	1.319118
312	16	17	1.127268
312	18	19	1.310434
312	20	21	1.244399
312	26	27	1.149089
312	28	29	1.263021
313	0	1	1.076910
313	2	3	1.440222
313	5	24	1.238912
313	7	14	1.368181
313	10	23	1.165715
313	12	13	1.071318
313	16	17	1.316233
313	18	19	1.301025
313	20	21	1.031629
313	26	27	1.321438
313	28	29	1.194752
314	0	1	1.205138
314	2	3	1.196685
314	5	24	1.200487
314	7	14	1.327440
314	10	23	1.423087
314	12	13	1.460719
314	16	17	1.469777
314	18	19	1.212799
314	20	21	1.262006
314	26	27	1.352782
314	28	29	1.361896
315	0	1	1.198889
315	2	3	1.439905
315	5	24	1.127255
315	7	14	1.452658
315	10	23	1.266998
315	12	13	1.319880
315	16	17	1.087313
315	18	19	1.191089
315	20	21	1.186910
315	26	27	1.215443
315	28	29	1.278948
316	0	1	0.993420
316	2	3	1.399265
316	5	24	1.153809
316	7	14	1.314352
316	10	23	1.406932
316	12	13	1.410169
316	16	17	1.303181
316	18	19	1.247704
316	20	21	1.432547
316	26	27	1.196638
316	28	29	1.556447
317	0	1	1.519054
317	2	3	1.377650
317	5	24	1.391222
317	7	14	1.104281
317	10	23	1.312781
317	12	13	1.085218
317	16	17	1.353053
317	18	19	1.334480
317	20	21	1.144787
317	26	27	1.379973
317	28	29	1.414233
318	0	1	1.063323
318	2	3	1.296232
318	5	24	1.454619
318	7	14	1.461636
318	8	9	1.226657
318	10	23	1.203199
318	12	13	1.088573
318	16	17	1.422083
318	18	19	1.184593
318	20	21	1.253308
318	26	27	1.342632
318	28	29	1.142648
319	0	1	1.286580
319	2	3	1.357040
319	7	14	1.130137
319	8	9	1.238488
319	10	23	1.380541
319	12	13	1.403956
319	16	17	1.344943
319	18	19	1.087474
319	20	21	1.438863
319	26	27	1.296133
319	28	29	1.280361
320	0	1	1.007621
320	2	3	1.242281
320	5	24	1.292232
320	7	14	1.296152
320	8	9	1.405069
320	10	23	1.419982
320	12	13	1.022218
320	16	17	1.242883
320	18	19	1.078376
320	20	21	1.120047
320	26	27	1.406063
320	28	29	1.361941
321	0	1	1.166601
321	2	3	1.137062
321	5	24	1.371375
321	7	14	1.320200
321	8	9	1.030200
321	10	23	1.467506
321	12	13	1.029928
321	16	17	1.391616
321	18	19	1.055388
321	20	21	1.407820
321	26	27	1.441263
321	28	29	1.069121
322	0	1	1.250180
322	2	3	1.477429
322	5	24	1.414424
322	7	14	1.122518
322	8	9	1.053257
322	10	23	1.346809
322	12	13	1.290407
322	16	17	1.460920
322	18	19	1.309615
322	20	21	1.383705
322	26	27	1.456043
322	28	29	1.316545
323	0	1	1.420883
323	2	3	1.451908
323	5	24	1.422329
323	7	14	1.128542
323	8	9	1.411160
323	10	23	1.424441
323	12	13	1.324324
323	16	17	1.458006
323	18	19	1.449827
323	20	21	1.442049
323	26	27	1.652212
323	28	29	1.383121
324	0	1	1.400366
324	2	3	1.478272
324	5	24	1.098266
324	7	14	1.232251
324	8	9	1.083356
324	10	23	1.385066
324	12	13	1.333085
324	16	17	1.206869
324	18	19	1.049536
324	20	21	1.143002
324	26	27	1.275932
324	28	29	1.292176
325	0	1	1.377546
325	2	3	1.239947
325	5	24	1.225149
325	7	14	1.128884
325	8	9	1.260585
325	10	23	1.455614
325	12	13	1.326714
325	16	17	1.405447
325	18	19	1.027481
325	20	21	1.200629
325	26	27	1.101973
325	28	29	1.190479
326	0	1	1.285489
326	2	3	1.303288
326	5	24	1.296614
326	7	14	1.396105
326	8	9	1.252490
326	10	23	1.062394
326	12	13	1.333716
326	16	17	1.326222
326	18	19	1.259288
326	20	21	1.223898
326	26	27	1.186742
326	28	29	1.164861
327	0	1	1.184312
327	2	3	1.479821
327	5	24	1.477227
327	7	14	1.239305
327	8	9	1.149584
327	10	23	1.156439
327	12	13	1.038910
327	16	17	1.173376
327	18	19	1.113661
327	20	21	1.433809
327	26	27	1.423123
327	28	29	1.311329
328	0	1	1.027528
328	2	3	1.181366
328	5	24	1.455206
328	7	14	1.294482
328	8	9	1.427131
328	10	23	1.285509
328	12	13	1.330348
328	16	17	1.483852
328	18	19	1.165040
328	20	21	1.483129
328	26	27	1.259923
328	28	29	1.416241
329	0	1	1.223396
329	2	3	1.075575
329	5	24	1.088814
329	7	14	1.247601
329	8	9	1.294504
329	10	23	1.207725
329	12	13	1.233509
329	16	17	1.260516
329	18	19	1.363840
329	20	21	1.264497
329	26	27	1.190647
329	28	29	1.341245
330	0	1	1.221648
330	2	3	1.481538
330	5	24	1.320394
330	7	14	1.311358
330	8	9	1.055212
330	10	23	1.178343
330	12	13	1.339203
330	16	17	1.357423
330	18	19	1.475305
330	20	21	1.342171
330	26	27	1.082230
330	28	29	1.203789
331	0	1	1.213344
331	2	3	1.358409
331	5	24	1.419440
331	7	14	1.211920
331	8	9	1.425964
331	10	23	1.468726
331	12	13	1.364683
331	16	17	1.376107
331	18	19	1.318494
331	20	21	1.470497
331	26	27	1.332520
331	28	29	1.179826
332	0	1	1.034520
332	2	3	1.421374
332	5	24	1.106962
332	7	14	1.486962
332	8	9	1.226504
332	10	23	1.104366
332	12	13	1.382796
332	16	17	1.128493
332	18	19	1.445940
332	20	21	1.519655
332	26	27	1.501953
332	28	29	1.512440
333	0	1	1.150105
333	2	3	1.056985
333	5	24	1.057644
333	7	14	1.377133
333	8	9	1.317356
333	10	23	1.289969
333	12	13	1.355267
333	16	17	1.207434
333	18	19	1.203771
333	20	21	1.395518
333	26	27	1.441903
333	28	29	1.615989
334	0	1	1.165592
334	2	3	1.000877
334	5	24	1.456614
334	7	14	1.341697
334	8	9	1.374923
334	10	23	1.443776
334	12	13	1.298712
334	16	17	1.080196
334	18	19	1.450740
334	20	21	1.496238
334	26	27	1.223979
334	28	29	1.390218
335	0	1	1.371202
335	2	3	1.248767
335	5	24	1.214000
335	7	14	1.437883
335	8	9	1.116887
335	10	23	1.215714
335	12	13	1.425197
335	16	17	1.295663
335	18	19	1.376721
335	20	21	1.348930
335	26	27	1.361659
335	28	29	1.187432
336	0	1	1.162731
336	2	3	1.468054
336	5	24	1.210382
336	7	14	1.208314
336	8	9	1.158309
336	10	23	1.327125
336	12	13	1.277246
336	16	17	1.357007
336	18	19	1.123083
336	20	21	1.458514
336	26	27	1.354506
336	28	29	1.369421
337	0	1	1.092533
337	2	3	1.346774
337	5	24	1.297211
337	7	14	1.081090
337	8	9	1.516231
337	10	23	1.376965
337	12	13	1.460778
337	16	17	1.144108
337	18	19	1.419231
337	20	21	1.417597
337	26	27	1.154051
337	28	29	1.105725
338	0	1	1.136972
338	2	3	1.139448
338	5	24	1.284358
338	7	14	1.032715
338	8	9	1.328979
338	10	23	1.429274
338	12	13	1.310858
338	16	17	1.158575
338	18	19	1.472925
338	20	21	1.313488
338	26	27	0.947494
338	28	29	1.223921
339	0	1	1.448283
339	2	3	1.347279
339	5	24	1.127216
339	7	14	1.041057
339	8	9	1.304383
339	10	23	1.260230
339	12	13	1.373482
339	16	17	1.162239
339	18	19	1.467811
339	20	21	1.059829
339	26	27	1.250583
339	28	29	1.202632
340	0	1	1.082922
340	2	3	1.495621
340	5	24	1.279777
340	7	14	1.087177
340	8	9	1.062245
340	10	23	1.419627
340	12	13	1.490339
340	16	17	1.294578
340	18	19	1.151467
340	20	21	1.153322
340	26	27	1.406757
340	28	29	1.215300
341	0	1	1.475688
341	2	3	1.414904
341	5	24	1.110991
341	7	14	1.275425
341	8	9	1.310358
341	10	23	1.376126
341	12	13	1.427985
341	16	17	1.454224
341	18	19	1.380943
341	20	21	1.281130
341	26	27	1.297187
341	28	29	1.476156
342	0	1	1.249570
342	2	3	1.334475
342	5	24	1.519896
342	7	14	1.378065
342	8	9	1.391777
342	10	23	1.361003
342	12	13	1.427350
342	16	17	1.400035
342	18	19	1.292468
342	20	21	1.278617
342	26	27	1.252799
342	28	29	1.434043
343	0	1	1.428191
343	2	3	1.410993
343	5	24	1.239668
343	7	14	1.421952
343	8	9	1.405411
343	10	23	1.188865
343	12	13	1.109487
343	16	17	1.081596
343	18	19	1.425603
343	20	21	1.275235
343	26	27	1.031989
343	28	29	1.323582
344	0	1	1.193077
344	2	3	1.441943
344	5	24	1.326501
344	7	14	1.395787
344	8	9	1.442745
344	10	23	1.376735
344	12	13	1.396135
344	16	17	1.143000
344	18	19	1.196677
344	20	21	1.379964
344	26	27	1.152382
344	28	29	1.208790
345	0	1	1.421408
345	2	3	1.360618
345	5	24	1.267597
345	7	14	1.324444
345	8	9	1.417175
345	10	23	1.005402
345	12	13	1.049116
345	16	17	1.155807
345	18	19	1.119210
345	20	21	1.092454
345	26	27	1.211723
345	28	29	1.017479
346	0	1	1.271896
346	2	3	1.423159
346	5	24	1.444193
346	7	14	1.422042
346	8	9	1.268340
346	10	23	1.367002
346	12	13	1.436774
346	16	17	1.378845
346	18	19	1.146827
346	20	21	1.264201
346	26	27	1.118229
346	28	29	1.143728
347	0	1	1.364424
347	2	3	1.315380
347	5	24	1.270928
347	7	14	1.235106
347	8	9	1.381990
347	10	23	1.338622
347	12	13	1.223700
347	16	17	1.410405
347	18	19	1.044373
347	20	21	1.222981
347	26	27	1.380426
347	28	29	1.093408
348	0	1	1.105463
348	2	3	1.104457
348	5	24	1.192958
348	7	14	1.084218
348	8	9	1.448725
348	10	23	1.460598
348	12	13	1.302217
348	16	17	0.984703
348	18	19	1.100111
348	20	21	1.375900
348	26	27	1.295850
348	28	29	1.345812
349	0	1	1.225297
349	2	3	1.412075
349	5	24	1.470823
349	7	14	1.446857
349	8	9	1.317731
349	10	23	1.340959
349	12	13	1.459913
349	16	17	1.238283
349	18	19	1.395050
349	20	21	1.338234
349	26	27	1.303262
349	28	29	1.278104
350	0	1	1.136875
350	2	3	1.202175
350	5	24	1.274716
350	7	14	1.073388
350	8	9	1.312903
350	10	23	1.421362
350	12	13	1.272932
350	16	17	1.365216
350	18	19	1.147868
350	20	21	1.292192
350	26	27	1.347408
350	28	29	1.312681
351	0	1	1.112042
351	2	3	1.033435
351	5	24	1.465633
351	7	14	1.344938
351	8	9	1.252530
351	10	23	1.246636
351	12	13	1.226678
351	16	17	1.080178
351	18	19	1.078636
351	20	21	1.183959
351	26	27	1.179919
351	28	29	1.328889
352	0	1	1.072655
352	2	3	1.362785
352	5	24	1.392385
352	7	14	1.464603
352	8	9	1.388628
352	10	23	1.413492
352	12	13	1.269987
352	16	17	1.068497
352	18	19	1.229887
352	20	21	1.261244
352	26	27	1.237705
352	28	29	1.341793
353	0	1	1.222691
353	2	3	1.561064
353	5	24	1.425159
353	7	14	1.439979
353	8	9	1.423425
353	10	23	1.127408
353	12	13	1.454667
353	16	17	1.315370
353	18	19	1.358965
353	20	21	1.221891
353	26	27	1.159676
353	28	29	1.070960
354	0	1	1.106009
354	2	3	1.191975
354	5	24	1.407625
354	7	14	1.187608
354	8	9	1.293699
354	10	23	1.112155
354	12	13	1.229814
354	16	17	1.373772
354	18	19	1.271141
354	20	21	1.440067
354	26	27	1.195166
354	28	29	1.489885
355	0	1	1.130984
355	2	3	1.158215
355	5	24	1.284831
355	7	14	1.416876
355	8	9	1.410573
355	10	23	1.462467
355	12	13	1.417597
355	16	17	1.166416
355	18	19	1.392468
355	20	21	1.372427
355	26	27	1.433844
355	28	29	1.482048
356	0	1	1.227596
356	2	3	1.334350
356	5	24	1.343293
356	7	14	1.293354
356	8	9	1.268710
356	10	23	1.213287
356	12	13	1.324897
356	16	17	1.411504
356	18	19	1.273487
356	20	21	1.208038
356	26	27	1.177592
356	28	29	1.199732
357	0	1	1.425254
357	2	3	1.106114
357	5	24	1.439251
357	7	14	1.432585
357	8	9	1.113610
357	10	23	1.196494
357	12	13	1.308491
357	16	17	1.450948
357	18	19	1.305517
357	20	21	1.048772
357	26	27	1.452619
357	28	29	1.482532
358	0	1	1.388961
358	2	3	1.386104
358	5	24	0.959606
358	7	14	1.077360
358	8	9	1.271451
358	10	23	1.060556
358	12	13	1.105470
358	16	17	1.405851
358	18	19	1.302055
358	20	21	0.980289
358	26	27	1.324884
358	28	29	1.211424
359	0	1	1.136585
359	2	3	1.053984
359	5	24	1.358147
359	7	14	1.343374
359	8	9	1.534366
359	10	23	0.963512
359	12	13	1.340030
359	16	17	1.196825
359	18	19	1.235523
359	20	21	1.213226
359	26	27	1.343402
359	28	29	1.115464
360	0	1	1.301913
360	2	3	1.276637
360	5	24	1.444111
360	7	14	1.307043
360	8	9	1.358797
360	10	23	1.423935
360	12	13	1.312950
360	16	17	1.359565
360	18	19	1.408337
360	20	21	1.318236
360	26	27	1.194330
360	28	29	1.423555
361	0	1	1.305871
361	2	3	1.401387
361	5	24	1.205820
361	7	14	1.249479
361	8	9	1.447205
361	10	23	1.220468
361	12	13	1.250265
361	16	17	1.128186
361	18	19	1.222410
361	20	21	1.486425
361	26	27	1.271206
361	28	29	1.394283
362	0	1	1.118522
362	2	3	1.449352
362	5	24	1.450913
362	7	14	1.073478
362	8	9	1.415872
362	10	23	1.191775
362	12	13	1.223490
362	16	17	1.393311
362	18	19	1.077411
362	20	21	1.126629
362	26	27	1.164987
362	28	29	1.026820
363	0	1	1.401337
363	2	3	1.511353
363	5	24	1.456694
363	7	14	1.078620
363	8	9	1.237464
363	10	23	1.468062
363	12	13	1.321216
363	16	17	1.446599
363	18	19	1.176564
363	20	21	1.362829
363	26	27	1.246900
363	28	29	1.311241
364	0	1	1.181783
364	2	3	1.532374
364	5	24	1.489921
364	7	14	1.172905
364	8	9	1.326488
364	10	23	1.291383
364	12	13	1.069012
364	16	17	1.186017
364	18	19	1.411639
364	20	21	1.218979
364	26	27	1.402930
364	28	29	1.370272
365	0	1	1.422108
365	2	3	1.281315
365	5	24	1.260008
365	7	14	1.158189
365	8	9	1.487265
365	10	23	1.366055
365	12	13	1.118470
365	16	17	1.260160
365	18	19	1.301925
365	20	21	1.397303
365	26	27	1.312732
365	28	29	1.447228
366	0	1	1.098886
366	2	3	1.231390
366	5	24	1.450334
366	7	14	1.134473
366	8	9	1.362465
366	10	23	1.471871
366	12	13	1.482444
366	16	17	1.158568
366	18	19	1.358498
366	20	21	1.277605
366	26	27	1.335340
366	28	29	1.371640
367	0	1	1.384504
367	2	3	1.218937
367	5	24	1.357469
367	7	14	1.224377
367	8	9	1.471291
367	10	23	1.399593
367	12	13	1.458055
367	16	17	1.154566
367	18	19	1.270058
