# frame  R_idx  L_idx   Re    Re2
414 10 23 15.574817 242.574921
414 13 22 16.358022 267.584900
414 16 17 16.210198 262.770516
414 18 19 16.088560 258.841749
414 20 21 16.336786 266.890566
414 26 27 15.959754 254.713745
414 28 29 15.607098 243.581505
415 0 1 15.597768 243.290381
415 2 3 16.001334 256.042676
415 5 24 15.674950 245.704056
415 7 14 15.830583 250.607349
415 8 9 16.239571 263.723657
415 10 23 16.077441 258.484100
415 13 22 16.095632 259.069361
415 16 17 15.903520 252.921956
415 18 19 15.195246 230.895509
415 20 21 15.957042 254.627197
415 26 27 16.426769 269.838740
415 28 29 15.852081 251.288457
416 0 1 16.284775 265.193881
416 2 3 16.184106 261.925281
416 5 24 15.516472 240.760901
416 7 14 16.524398 273.055724
416 8 9 15.964792 254.874596
416 10 23 15.666931 245.452729
416 13 22 16.535187 273.412400
416 16 17 16.183637 261.910100
416 18 19 15.767266 248.606676
416 20 21 15.366206 236.120277
416 26 27 16.105136 259.375394
416 28 29 16.086134 258.763704
417 0 1 16.144789 260.654209
417 2 3 15.767232 248.605601
417 5 24 16.426890 269.842725
417 7 14 16.321925 266.405236
417 8 9 16.025632 256.820896
417 10 23 16.231549 263.463189
417 13 22 15.861482 251.586600
417 16 17 16.498438 272.198456
417 18 19 16.159759 261.137825
417 20 21 16.216595 262.977954
417 26 27 15.232695 232.035005
417 28 29 15.714492 246.945272
418 0 1 16.372034 268.043496
418 2 3 15.963644 254.837924
418 5 24 15.653637 245.036356
418 7 14 16.209154 262.736689
418 8 9 16.301590 265.741838
418 10 23 16.102004 259.274525
418 13 22 15.659001 245.204321
418 18 19 15.581368 242.779025
418 20 21 15.842796 250.994189
418 26 27 15.728474 247.384898
418 28 29 16.318946 266.307990
419 0 1 15.790526 249.340721
419 2 3 16.088073 258.826100
419 5 24 15.949065 254.372661
419 7 14 15.759696 248.368021
419 8 9 16.037157 257.190417
419 10 23 15.815061 250.116164
419 13 22 16.015683 256.502105
419 18 19 15.541406 241.535301
419 20 21 15.896212 252.689561
419 28 29 16.083162 258.668098
420 0 1 15.816452 250.160141
420 2 3 15.728970 247.400500
420 5 24 16.171315 261.511416
420 7 14 15.969249 255.016900
420 8 9 16.321510 266.391699
420 10 23 16.083084 258.665604
420 13 22 16.691099 278.592788
420 18 19 15.883813 252.295525
420 20 21 15.845032 251.065029
420 28 29 15.789923 249.321678
421 0 1 15.530087 241.183596
421 2 3 15.914399 253.268084
421 5 24 15.879932 252.172229
421 7 14 16.333103 266.770241
421 8 9 15.992288 255.753260
421 10 23 15.650512 244.938536
421 13 22 16.152301 260.896824
421 16 17 16.171793 261.526881
421 18 19 15.981153 255.397264
421 20 21 15.929427 253.746636
421 28 29 16.270232 264.720438
422 0 1 16.112268 259.605173
422 2 3 16.289119 265.335400
422 5 24 16.250865 264.090609
422 7 14 16.066861 258.144029
422 8 9 16.088764 258.848325
422 10 23 15.627194 244.209200
422 13 22 16.420737 269.640594
422 16 17 16.302778 265.780561
422 18 19 16.075428 258.419396
422 20 21 16.485318 271.765726
422 28 29 16.417227 269.525350
423 0 1 16.181115 261.828490
423 2 3 16.088986 258.855464
423 5 24 16.009276 256.296929
423 7 14 15.861576 251.589601
423 8 9 16.227628 263.335918
423 10 23 15.601219 243.398024
423 13 22 16.777119 281.471717
423 16 17 15.844113 251.035921
423 18 19 15.761415 248.422196
423 20 21 16.457004 270.832979
423 28 29 16.130684 260.198978
424 0 1 16.210081 262.766725
424 2 3 15.848414 251.172221
424 5 24 16.256816 264.284069
424 7 14 15.950961 254.433161
424 8 9 16.152914 260.916641
424 10 23 15.655933 245.108241
424 13 22 16.420924 269.646761
424 16 17 16.027585 256.883481
424 18 19 15.972287 255.113964
424 20 21 15.521446 240.915298
424 28 29 16.038597 257.236589
425 2 3 16.150901 260.851604
425 5 24 15.644237 244.742156
425 7 14 15.829167 250.562536
425 8 9 15.450566 238.719981
425 10 23 16.183259 261.897864
425 13 22 15.705062 246.648974
425 16 17 15.975827 255.227049
425 18 19 15.984857 255.515641
425 20 21 15.564535 242.254742
425 28 29 15.419953 237.774953
426 2 3 15.508456 240.512209
426 5 24 15.489763 239.932769
426 7 14 16.218346 263.034761
426 8 9 16.177865 261.723310
426 10 23 15.778776 248.969776
426 13 22 16.106208 259.409952
426 16 17 16.077712 258.492836
426 18 19 16.497361 272.162936
426 20 21 15.706623 246.697992
426 28 29 16.148759 260.782402
427 2 3 15.961319 254.763700
427 5 24 15.583421 242.843001
427 7 14 15.929560 253.750889
427 8 9 16.082159 258.635850
427 10 23 15.698910 246.455761
427 13 22 16.375265 268.149302
427 16 17 16.308105 265.954289
427 18 19 16.532576 273.326084
427 20 21 16.080245 258.574265
427 28 29 16.467092 271.165112
428 2 3 16.012748 256.408100
428 5 24 15.628157 244.239276
428 7 14 15.911617 253.179549
428 8 9 16.068382 258.192898
428 10 23 15.533590 241.292425
428 13 22 16.773751 281.358725
428 16 17 15.705996 246.678296
428 18 19 16.398705 268.917536
428 20 21 16.191680 262.170514
428 28 29 15.449921 238.700045
429 2 3 15.884573 252.319661
429 5 24 16.047982 257.537725
429 7 14 16.267120 264.619204
429 8 9 16.002792 256.089346
429 10 23 15.480358 239.641476
429 13 22 15.744809 247.899001
429 16 17 15.908949 253.094649
429 18 19 16.063515 258.036509
429 20 21 15.338412 235.266873
429 28 29 15.054093 226.625725
430 2 3 16.448915 270.566796
430 5 24 15.600771 243.384056
430 7 14 15.536281 241.376024
430 8 9 15.595303 243.213483
430 10 23 16.450895 270.631949
430 13 22 16.369564 267.962630
430 16 17 15.688295 246.122600
430 18 19 15.009283 225.278584
430 20 21 15.996338 255.882842
430 28 29 16.086922 258.789046
431 2 3 15.534017 241.305696
431 5 24 15.806291 249.838841
431 7 14 15.419622 237.764749
431 8 9 16.265515 264.566979
431 10 23 16.236401 263.620724
431 13 22 15.553976 241.926169
431 16 17 16.338655 266.951641
431 18 19 15.650078 244.924949
431 20 21 15.426444 237.975176
431 28 29 15.214986 231.495789
432 2 3 16.432474 270.026201
432 5 24 15.515672 240.736076
432 7 14 15.787064 249.231381
432 8 9 15.416765 237.676637
432 10 23 16.252165 264.132861
432 13 22 16.638067 276.825278
432 16 17 16.657023 277.456400
432 18 19 16.320162 266.347700
432 20 21 15.429341 238.064570
432 28 29 15.699291 246.467745
433 2 3 15.778832 248.971541
433 5 24 15.988951 255.646541
433 7 14 15.522633 240.952125
433 8 9 16.214811 262.920097
433 10 23 16.083984 258.694536
433 13 22 15.553811 241.921033
433 16 17 16.617422 276.138725
433 18 19 16.069815 258.238964
433 20 21 15.874908 252.012708
433 28 29 15.831658 250.641401
434 2 3 15.917060 253.352789
434 5 24 15.855846 251.407844
434 7 14 16.435704 270.132361
434 8 9 16.156003 261.016425
434 10 23 15.880421 252.187769
434 13 22 15.498486 240.203078
434 16 17 16.226253 263.291300
434 18 19 15.854795 251.374516
434 20 21 15.781300 249.049442
434 28 29 15.651881 244.981377
435 2 3 15.879052 252.144281
435 5 24 15.874209 251.990509
435 7 14 16.067322 258.158824
435 8 9 15.957186 254.631773
435 10 23 16.226039 263.284329
435 13 22 16.044253 257.418065
435 16 17 15.832949 250.682289
435 18 19 16.152496 260.903141
435 20 21 15.937246 253.995818
435 28 29 15.723671 247.233818
436 2 3 15.499945 240.248300
436 5 24 16.389158 268.604496
436 7 14 15.742191 247.816589
436 8 9 15.691181 246.213149
436 10 23 15.979248 255.336356
436 13 22 16.259474 264.370500
436 16 17 16.293542 265.479504
436 18 19 15.701066 246.523464
436 20 21 16.126806 260.073886
436 28 29 15.253713 232.675760
437 2 3 16.427768 269.871569
437 5 24 16.339716 266.986325
437 7 14 15.292551 233.862116
437 8 9 16.173251 261.574037
437 10 23 16.395037 268.797241
437 13 22 15.706287 246.687453
437 16 17 16.432899 270.040161
437 18 19 16.114726 259.684381
437 20 21 15.844079 251.034852
437 28 29 15.705252 246.654929
438 2 3 16.055570 257.781341
438 5 24 16.141691 260.554196
438 7 14 16.323917 266.470264
438 8 9 15.740086 247.750317
438 10 23 16.123723 259.974441
438 13 22 15.619119 243.956865
438 16 17 16.347252 267.232649
438 18 19 16.161353 261.189336
438 20 21 16.028766 256.921332
438 28 29 15.806301 249.839145
439 2 3 16.431674 269.999916
439 5 24 14.693167 215.889149
439 7 14 16.278426 264.987161
439 8 9 15.539607 241.479374
439 10 23 16.306197 265.892064
439 13 22 15.958277 254.666610
439 16 17 16.018160 256.581449
439 18 19 15.729172 247.406841
439 20 21 16.785679 281.759022
439 28 29 15.982898 255.453021
440 2 3 15.840908 250.934381
440 5 24 15.643389 244.715604
440 7 14 16.195473 262.293356
440 8 9 15.243443 232.362569
440 10 23 15.517650 240.797469
440 13 22 16.197747 262.367000
440 16 17 16.380391 268.317201
440 18 19 16.255848 264.252596
440 20 21 16.051159 257.639697
441 2 3 15.727311 247.348324
441 5 24 15.839588 250.892541
441 7 14 15.926098 253.640609
441 8 9 16.320830 266.369506
441 10 23 16.006261 256.200400
441 16 17 16.310846 266.043689
441 18 19 15.895072 252.653321
441 20 21 16.010314 256.330142
442 2 3 15.755713 248.242501
442 5 24 15.967425 254.958669
442 7 14 16.064685 258.074109
442 8 9 16.058477 257.874684
442 10 23 16.009154 256.293021
442 16 17 16.368873 267.940004
442 18 19 15.946977 254.306089
442 20 21 16.123442 259.965374
443 2 3 15.818640 250.229369
443 5 24 15.905392 252.981504
443 7 14 16.419199 269.590096
443 8 9 15.873626 251.972006
443 10 23 15.438169 238.337049
443 16 17 15.428805 238.048025
443 18 19 15.967276 254.953896
443 20 21 15.815504 250.130169
444 2 3 15.961041 254.754824
444 5 24 15.605734 243.538949
444 7 14 16.035841 257.148201
444 8 9 16.353586 267.439768
444 10 23 16.313724 266.137576
444 13 22 15.090324 227.717866
444 16 17 16.735697 280.083544
444 20 21 16.317895 266.273682
445 2 3 15.964386 254.861636
445 5 24 15.138089 229.161729
445 7 14 15.751081 248.096561
445 8 9 16.150771 260.847395
445 10 23 16.397551 268.879689
445 13 22 15.692187 246.244730
445 16 17 16.079931 258.564196
445 20 21 16.227916 263.345265
446 2 3 16.756035 280.764696
446 5 24 15.742714 247.833029
446 7 14 15.929888 253.761324
446 8 9 16.185607 261.973879
446 10 23 16.223365 263.197581
446 13 22 15.828670 250.546790
446 16 17 16.664054 277.690689
446 20 21 16.170996 261.501096
447 2 3 16.095799 259.074756
447 5 24 15.541143 241.527116
447 7 14 15.886300 252.374525
447 8 9 16.292440 265.443596
447 10 23 16.760028 280.898525
447 13 22 15.450115 238.706060
447 15 18 16.049777 257.595329
447 16 17 15.759949 248.375981
447 20 21 15.589472 243.031625
448 2 3 16.043578 257.396401
448 5 24 15.667700 245.476809
448 7 14 15.778007 248.945496
448 8 9 16.089437 258.869968
448 10 23 15.941346 254.126525
448 13 22 16.320814 266.368980
448 16 17 16.122028 259.919789
448 20 21 15.855565 251.398946
449 2 3 16.039823 257.275925
449 5 24 15.330379 235.020516
449 7 14 15.914262 253.263721
449 8 9 16.566431 274.446637
449 10 23 15.977630 255.284649
449 13 22 16.838038 283.519521
449 16 17 15.896623 252.702609
449 20 21 15.662394 245.310593
450 2 3 15.967181 254.950869
450 5 24 15.684716 246.010309
450 7 14 16.600624 275.580704
450 8 9 16.733751 280.018428
450 10 23 15.851377 251.266164
450 13 22 16.424659 269.769438
450 16 17 16.171181 261.507096
450 18 19 15.646639 244.817309
450 20 21 15.928177 253.706833
451 2 3 15.762431 248.454225
451 5 24 15.652416 244.998125
451 7 14 15.994464 255.822864
451 8 9 15.649562 244.908794
451 10 23 16.028843 256.923800
451 13 22 15.682599 245.943921
451 16 17 15.799534 249.625289
451 18 19 16.073086 258.344100
451 20 21 15.989232 255.655553
452 2 3 16.452784 270.694109
452 7 14 15.707275 246.718496
452 8 9 16.028994 256.928652
452 10 23 15.966769 254.937716
452 13 22 16.290298 265.373806
452 16 17 15.849757 251.214800
452 18 19 16.410366 269.300100
452 20 21 15.884185 252.307337
453 2 3 15.590585 243.066329
453 7 14 16.425899 269.810161
453 8 9 15.907413 253.045775
453 10 23 15.832072 250.654500
453 16 17 15.677908 245.796801
453 20 21 15.692053 246.240542
454 2 3 15.463624 239.123664
454 7 14 16.108170 259.473125
454 8 9 15.522459 240.946727
454 10 23 16.378743 268.263224
454 13 22 16.149441 260.804430
454 16 17 16.021132 256.676661
454 20 21 16.499557 272.235374
455 2 3 15.451324 238.743401
455 7 14 16.446887 270.500101
455 8 9 15.864388 251.678801
455 10 23 16.041989 257.345409
455 13 22 16.108119 259.471510
455 16 17 16.206927 262.664489
455 20 21 15.843629 251.020578
456 2 3 15.627920 244.231884
456 7 14 16.266026 264.583600
456 8 9 16.087979 258.823078
456 10 23 15.291683 233.835569
456 13 22 16.112197 259.602900
456 15 18 15.878921 252.140129
456 16 17 15.955874 254.589900
456 20 21 16.011965 256.383034
457 2 3 15.471058 239.353649
457 7 14 16.450306 270.612556
457 8 9 15.667956 245.484837
457 10 23 15.565415 242.282144
457 13 22 15.622784 244.071378
457 15 18 16.248249 264.005601
457 16 17 16.025835 256.827400
457 20 21 15.828398 250.538181
458 2 3 15.756318 248.261544
458 7 14 15.370085 236.239521
458 8 9 16.081860 258.626221
458 10 23 15.694499 246.317301
458 13 22 15.498898 240.215825
458 15 18 16.124951 260.014041
458 16 17 15.742211 247.817196
458 20 21 15.652720 245.007652
459 2 3 15.477210 239.544036
459 7 14 16.180733 261.816129
459 8 9 15.718411 247.068456
459 10 23 15.785985 249.197321
459 13 22 15.595438 243.217701
459 15 18 15.817484 250.192801
459 16 17 15.616015 243.859909
459 20 21 16.276070 264.910445
460 2 3 15.464872 239.162269
460 7 14 16.506510 272.464884
460 8 9 15.862299 251.612515
460 10 23 15.881326 252.216521
460 13 22 15.746891 247.964581
460 15 18 16.143972 260.627825
460 16 17 16.052159 257.671816
460 20 21 15.807332 249.871733
461 2 3 16.226069 263.285329
461 7 14 15.613137 243.770049
461 8 9 15.976270 255.241200
461 10 23 16.316913 266.241661
461 13 22 16.285532 265.218561
461 15 18 16.176989 261.694965
461 16 17 15.758880 248.342296
461 20 21 16.306772 265.910804
462 2 3 15.549349 241.782264
462 7 14 15.816205 250.152356
462 8 9 15.828400 250.538234
462 10 23 16.091446 258.934629
462 13 22 15.994715 255.830897
462 15 18 15.950162 254.407656
462 16 17 16.059108 257.894949
462 20 21 15.658702 245.194949
463 2 3 15.494940 240.093176
463 7 14 16.704494 279.040116
463 8 9 16.260837 264.414813
463 10 23 16.111255 259.572544
463 13 22 16.111516 259.580958
463 15 18 15.857769 251.468829
463 16 17 15.924131 253.577949
463 20 21 16.197787 262.368293
464 2 3 15.139935 229.217624
464 5 24 16.092324 258.962904
464 7 14 16.344619 267.146561
464 8 9 15.821421 250.317378
464 10 23 15.791785 249.380461
464 13 22 16.218595 263.042828
464 15 18 16.196361 262.322100
464 16 17 15.683223 245.963481
464 20 21 15.758846 248.341217
465 2 3 16.368363 267.923309
465 5 24 15.596591 243.253656
465 7 14 16.846091 283.790769
465 8 9 16.473140 271.364350
465 10 23 15.603381 243.465496
465 13 22 15.572369 242.498681
465 15 18 16.375583 268.159704
465 16 17 16.495962 272.116776
465 20 21 16.091776 258.945269
466 2 3 16.164943 261.305396
466 5 24 15.768467 248.644541
466 7 14 16.240022 263.738321
466 8 9 16.192020 262.181498
466 10 23 16.292428 265.443221
466 13 22 15.550079 241.804954
466 15 18 16.411061 269.322924
466 16 17 16.179708 261.782964
466 20 21 16.428855 269.907270
467 2 3 15.879577 252.160961
467 5 24 15.956616 254.613581
467 7 14 15.562339 242.186384
467 8 9 16.476384 271.471226
467 10 23 15.905974 253.000004
467 13 22 15.697757 246.419578
467 15 18 16.284237 265.176381
467 16 17 16.071927 258.306824
467 20 21 16.169782 261.461836
468 2 3 16.325917 266.535564
468 5 24 15.769766 248.685529
468 7 14 16.002990 256.095684
468 8 9 16.958850 287.602603
468 10 23 16.396421 268.842636
468 13 22 15.570153 242.429669
468 15 18 15.766087 248.569504
468 16 17 16.393162 268.735764
468 20 21 16.621302 276.267669
469 2 3 16.108135 259.472024
469 5 24 16.610747 275.916921
469 7 14 16.116937 259.755656
469 8 9 16.403312 269.068646
469 10 23 16.282721 265.127000
469 13 22 15.706716 246.700925
469 15 18 15.552464 241.879136
469 16 17 16.341482 267.044029
469 20 21 16.059927 257.921241
470 2 3 16.115900 259.722225
470 5 24 15.999157 255.973016
470 7 14 16.657537 277.473524
470 8 9 15.198437 230.992491
470 10 23 16.217568 263.009504
470 13 22 16.297611 265.612133
470 15 18 15.571680 242.477209
470 16 17 15.511319 240.601025
470 20 21 16.310841 266.043525
471 2 3 15.858115 251.479809
471 5 24 16.327453 266.585729
471 7 14 16.256148 264.262361
471 8 9 16.002285 256.073110
471 10 23 15.715606 246.980281
471 13 22 15.661539 245.283813
471 15 18 15.707346 246.720729
471 16 17 16.100135 259.214349
471 20 21 16.209535 262.749014
472 2 3 15.996568 255.890201
472 5 24 16.070099 258.248069
472 7 14 16.296147 265.564404
472 8 9 15.871505 251.904666
472 10 23 16.575236 274.738444
472 13 22 16.301555 265.740698
472 15 18 16.554984 274.067509
472 16 17 15.767248 248.606125
472 20 21 16.099305 259.187620
473 2 3 16.532696 273.330036
473 5 24 15.677018 245.768900
473 7 14 16.038785 257.242621
473 8 9 15.401743 237.213674
473 10 23 16.095362 259.060676
473 13 22 16.090117 258.891881
473 15 18 15.797981 249.576189
473 20 21 16.623618 276.344689
474 2 3 15.680454 245.876641
474 5 24 16.343078 267.096196
474 7 14 15.981515 255.408825
474 8 9 16.221349 263.132169
474 10 23 16.256452 264.272225
474 13 22 15.764095 248.506698
474 15 18 15.025780 225.774061
474 20 21 16.410198 269.294612
475 2 3 15.872996 251.952000
475 5 24 15.514348 240.695000
475 7 14 16.050658 257.623609
475 8 9 15.912003 253.191842
475 10 23 15.738616 247.704041
475 13 22 16.448843 270.564440
475 15 18 16.108190 259.473800
475 20 21 15.684382 245.999833
476 2 3 16.101748 259.266281
476 5 24 15.723634 247.232676
476 7 14 16.447758 270.528729
476 8 9 15.597937 243.295649
476 10 23 16.179706 261.782901
476 13 22 15.839096 250.876950
476 15 18 16.029204 256.935384
476 20 21 15.538985 241.460069
477 2 3 16.014909 256.477316
477 5 24 15.638137 244.551341
477 7 14 15.177390 230.353164
477 8 9 15.278567 233.434606
477 10 23 16.483893 271.718725
477 13 22 16.333687 266.789325
477 15 18 16.160819 261.172061
477 20 21 15.934343 253.903282
478 2 3 15.770346 248.703801
478 5 24 15.455961 238.886724
478 7 14 16.086432 258.773309
478 8 9 16.069249 258.220755
478 10 23 16.012022 256.384861
478 13 22 16.130028 260.177805
478 15 18 16.276387 264.920769
478 16 17 16.287200 265.272900
478 20 21 15.714676 246.951050
479 2 3 16.268639 264.668624
479 5 24 15.221808 231.703444
479 7 14 15.913235 253.231041
479 8 9 15.820845 250.299134
479 10 23 15.851054 251.255904
479 13 22 15.847935 251.157050
479 15 18 16.398040 268.895729
479 16 17 16.073725 258.364644
479 20 21 15.496021 240.126669
480 2 3 16.253606 264.179709
480 5 24 16.161238 261.185604
480 7 14 16.479245 271.565516
480 8 9 16.195612 262.297841
480 10 23 16.392391 268.710469
480 13 22 16.147569 260.743989
480 15 18 16.121446 259.901021
480 16 17 15.885632 252.353316
480 20 21 15.932462 253.843358
481 2 3 15.907443 253.046729
481 5 24 15.339013 235.285325
481 7 14 16.074378 258.385624
481 8 9 15.464557 239.152514
481 10 23 16.450696 270.625384
481 13 22 15.527412 241.100537
481 15 18 15.572106 242.490496
481 16 17 15.723934 247.242101
481 20 21 16.258729 264.346260
482 2 3 15.980144 255.365016
482 5 24 15.803162 249.739944
482 7 14 16.474891 271.422025
482 8 9 16.296263 265.568187
482 10 23 16.017934 256.574225
482 13 22 16.220625 263.108685
482 15 18 15.428267 238.031416
482 16 17 15.575399 242.593056
482 20 21 15.705842 246.673465
483 2 3 16.176988 261.694944
483 5 24 15.864087 251.669249
483 7 14 15.981246 255.400229
483 8 9 15.883591 252.288457
483 10 23 15.785924 249.195404
483 13 22 16.212398 262.841849
483 15 18 15.856913 251.441681
483 16 17 16.081067 258.600724
483 20 21 15.869313 251.835086
484 2 3 16.138383 260.447400
484 5 24 15.873388 251.964456
484 7 14 15.990732 255.703509
484 8 9 16.061008 257.955989
484 10 23 15.953946 254.528396
484 13 22 15.956409 254.607002
484 15 18 15.907719 253.055525
484 16 17 15.749806 248.056389
484 20 21 16.059733 257.915027
485 2 3 15.747428 247.981496
485 5 24 16.345142 267.163661
485 7 14 16.235609 263.594996
485 8 9 16.498747 272.208651
485 10 23 16.088163 258.828989
485 13 22 15.422811 237.863112
485 15 18 16.122161 259.924081
485 16 17 16.258855 264.350376
485 20 21 15.311804 234.451350
486 2 3 15.985267 255.528769
486 5 24 15.696152 246.369201
486 7 14 16.106702 259.425861
486 8 9 16.243396 263.847926
486 10 23 15.866660 251.750901
486 13 22 16.343527 267.110882
486 15 18 15.214888 231.492824
486 16 17 16.233891 263.539209
486 20 21 15.914825 253.281642
487 2 3 15.991326 255.722500
487 5 24 15.571696 242.477725
487 7 14 16.258465 264.337700
487 8 9 16.313472 266.129366
487 10 23 15.643255 244.711429
487 13 22 16.562542 274.317801
487 15 18 16.398542 268.912176
487 16 17 15.772619 248.775509
487 20 21 16.162324 261.220720
488 2 3 15.927014 253.669769
488 5 24 15.747771 247.992300
488 7 14 15.097692 227.940301
488 8 9 15.976944 255.262754
488 10 23 15.746254 247.944529
488 13 22 16.636779 276.782406
488 15 18 16.005960 256.190744
488 16 17 15.068281 227.053089
488 20 21 15.842808 250.994551
489 2 3 16.072203 258.315709
489 5 24 16.054994 257.762825
489 7 14 15.574920 242.578121
489 8 9 15.819507 250.256811
489 10 23 15.839833 250.900325
489 13 22 15.592938 243.139725
489 15 18 16.049839 257.597324
489 16 17 15.440035 238.394681
489 20 21 16.252763 264.152291
490 2 3 15.974264 255.177125
490 5 24 15.569273 242.402256
490 7 14 15.705818 246.672725
490 8 9 15.727771 247.362769
490 10 23 15.815047 250.115701
490 13 22 16.349081 267.292464
490 15 18 16.101893 259.270949
490 16 17 16.303583 265.806824
490 20 21 15.783632 249.123036
491 2 3 16.407355 269.201301
491 5 24 15.557286 242.029156
491 7 14 16.498033 272.185100
491 8 9 16.222402 263.166316
491 10 23 16.254595 264.211844
491 13 22 16.175654 261.651782
491 15 18 16.175796 261.656376
491 16 17 15.740129 247.751669
491 20 21 16.182625 261.877365
492 2 3 16.033757 257.081356
492 5 24 16.212907 262.858349
492 7 14 15.830868 250.616381
492 8 9 16.317449 266.259153
492 10 23 15.850269 251.231025
492 13 22 16.156018 261.016925
492 15 18 15.587191 242.960525
492 16 17 16.240641 263.758421
492 20 21 15.694726 246.324429
493 2 3 16.062909 258.017044
493 5 24 15.870531 251.873741
493 7 14 15.973365 255.148384
493 8 9 15.935258 253.932460
493 10 23 15.729599 247.420269
493 13 22 16.420331 269.627269
493 15 18 15.701634 246.541301
493 16 17 15.862649 251.623624
493 20 21 15.804420 249.779700
494 2 3 16.211493 262.812500
494 5 24 16.024370 256.780436
494 7 14 15.833879 250.711724
494 8 9 16.180779 261.817605
494 10 23 15.881361 252.217629
494 13 22 15.703302 246.593684
494 15 18 16.347022 267.225121
494 16 17 16.338541 266.947929
494 20 21 15.215194 231.502121
495 2 3 16.216457 262.973484
495 5 24 15.761640 248.429300
495 7 14 15.959028 254.690564
495 8 9 16.343349 267.105053
495 10 23 15.534774 241.329209
495 13 22 15.849977 251.221785
495 15 18 16.694061 278.691664
495 16 17 15.475429 239.488900
495 20 21 16.304386 265.832996
496 2 3 15.904906 252.966029
496 5 24 16.328048 266.605164
496 7 14 15.995642 255.860561
496 8 9 16.155745 261.008100
496 10 23 15.993776 255.800861
496 13 22 15.660248 245.243360
496 15 18 16.178590 261.746781
496 16 17 15.252177 232.628900
496 20 21 16.071053 258.278744
497 2 3 16.464358 271.075076
497 5 24 16.969490 287.963600
497 7 14 15.365120 236.086916
497 8 9 15.407599 237.394094
497 10 23 16.657005 277.455800
497 13 22 15.774824 248.845065
497 15 18 15.907457 253.047189
497 16 17 15.676720 245.759541
497 20 21 15.752748 248.149073
498 2 3 16.649330 277.200176
498 5 24 15.733978 247.558049
498 7 14 15.833254 250.691924
498 8 9 15.996024 255.872771
498 10 23 16.045987 257.473704
498 13 22 16.343690 267.116198
498 15 18 15.775771 248.874956
498 16 17 16.277068 264.942949
498 20 21 16.040202 257.288070
499 2 3 16.401417 269.006489
499 5 24 15.796145 249.518184
499 7 14 16.392827 268.724789
499 8 9 16.046891 257.502697
499 10 23 16.717726 279.482356
499 13 22 16.269327 264.691016
499 15 18 15.713367 246.909896
499 16 17 16.321668 266.396861
499 20 21 15.927518 253.685822
